A
t S I R
122.3 265.457 26.0912 108.452
122.4 265.713 26.0393 108.248
122.5 265.97 25.9873 108.043
122.6 266.226 25.9352 107.839
122.7 266.483 25.8831 107.634
122.8 266.74 25.831 107.429
122.9 266.998 25.7788 107.223
123 267.255 25.7266 107.018
123.1 267.513 25.6743 106.812
123.2 267.771 25.622 106.607
123.3 268.03 25.5697 106.401
123.4 268.288 25.5173 106.195
123.5 268.547 25.4649 105.988
123.6 268.806 25.4125 105.782
123.7 269.065 25.36 105.575
123.8 269.324 25.3074 105.369
123.9 269.584 25.2549 105.162
124 269.843 25.2023 104.954
124.1 270.103 25.1497 104.747
124.2 270.363 25.097 104.54
124.3 270.624 25.0443 104.332
124.4 270.884 24.9915 104.124
124.5 271.145 24.9388 103.917
124.6 271.406 24.8859 103.708
124.7 271.667 24.8331 103.5
124.8 271.928 24.7802 103.292
124.9 272.189 24.7273 103.083
125 272.451 24.6743 102.875
125.1 272.713 24.6213 102.666
125.2 272.975 24.5683 102.457
125.3 273.237 24.5153 102.248
125.4 273.5 24.4622 102.038
125.5 273.762 24.409 101.829
125.6 274.025 24.3559 101.619
125.7 274.288 24.3027 101.409
125.8 274.551 24.2495 101.199
125.9 274.814 24.1962 100.989
126 275.078 24.1429 100.779
126.1 275.342 24.0896 100.569
126.2 275.606 24.0363 100.358
126.3 275.87 23.9829 100.148
126.4 276.134 23.9295 99.9368
126.5 276.398 23.876 99.7258
126.6 276.663 23.8226 99.5147
126.7 276.927 23.7691 99.3035
126.8 277.192 23.7155 99.0922
126.9 277.457 23.662 98.8807
127 277.723 23.6084 98.669
127.1 277.988 23.5548 98.4573
127.2 278.254 23.5011 98.2453
127.3 278.519 23.4475 98.0333
127.4 278.785 23.3938 97.8211
127.5 279.051 23.34 97.6088
127.6 279.317 23.2863 97.3964
127.7 279.584 23.2325 97.1838
127.8 279.85 23.1787 96.9711
127.9 280.117 23.1248 96.7583
128 280.384 23.071 96.5454
128.1 280.651 23.0171 96.3323
128.2 280.918 22.9632 96.1191
128.3 281.185 22.9092 95.9058
128.4 281.452 22.8553 95.6923
128.5 281.72 22.8013 95.4788
128.6 281.988 22.7473 95.2651
128.7 282.255 22.6932 95.0513
128.8 282.523 22.6392 94.8374
128.9 282.792 22.5851 94.6233
129 283.06 22.531 94.4092
129.1 283.328 22.4769 94.1949
129.2 283.597 22.4227 93.9806
129.3 283.865 22.3685 93.7661
129.4 284.134 22.3144 93.5515
129.5 284.403 22.2601 93.3368
129.6 284.672 22.2059 93.122
129.7 284.941 22.1517 92.907
129.8 285.211 22.0974 92.692
129.9 285.48 22.0431 92.4769
130 285.75 21.9888 92.2617
130.1 286.019 21.9344 92.0463
130.2 286.289 21.8801 91.8309
130.3 286.559 21.8257 91.6154
130.4 286.829 21.7713 91.3998
130.5 287.099 21.7169 91.184
130.6 287.369 21.6625 90.9682
130.7 287.64 21.6081 90.7523
130.8 287.91 21.5536 90.5363
130.9 288.181 21.4991 90.3202
131 288.451 21.4446 90.104
131.1 288.722 21.3901 89.8877
131.2 288.993 21.3356 89.6714
131.3 289.264 21.2811 89.4549
131.4 289.535 21.2265 89.2384
131.5 289.806 21.172 89.0218
131.6 290.077 21.1174 88.8051
131.7 290.349 21.0628 88.5883
131.8 290.62 21.0082 88.3715
131.9 290.892 20.9536 88.1545
132 291.163 20.899 87.9375
132.1 291.435 20.8443 87.7205
132.2 291.707 20.7897 87.5033
132.3 291.979 20.735 87.2861
132.4 292.251 20.6804 87.0688
132.5 292.523 20.6257 86.8514
132.6 292.795 20.571 86.634
132.7 293.067 20.5163 86.4165
132.8 293.34 20.4616 86.1989
132.9 293.612 20.4069 85.9813
133 293.884 20.3521 85.7636
133.1 294.157 20.2974 85.5458
133.2 294.429 20.2427 85.328
133.3 294.702 20.1879 85.1102
133.4 294.975 20.1332 84.8922
133.5 295.247 20.0784 84.6743
133.6 295.52 20.0237 84.4562
133.7 295.793 19.9689 84.2382
133.8 296.066 19.9141 84.02
133.9 296.339 19.8593 83.8018
134 296.612 19.8046 83.5836
134.1 296.885 19.7498 83.3653
134.2 297.158 19.695 83.147
134.3 297.431 19.6402 82.9287
134.4 297.704 19.5854 82.7103
134.5 297.978 19.5306 82.4918
134.6 298.251 19.4758 82.2734
134.7 298.524 19.421 82.0549
134.8 298.797 19.3662 81.8363
134.9 299.071 19.3114 81.6177
135 299.344 19.2566 81.3991
135.1 299.618 19.2018 81.1805
135.2 299.891 19.147 80.9618
135.3 300.165 19.0922 80.7432
135.4 300.438 19.0374 80.5244
135.5 300.712 18.9826 80.3057
135.6 300.985 18.9279 80.0869
135.7 301.259 18.8731 79.8682
135.8 301.532 18.8183 79.6494
135.9 301.806 18.7635 79.4306
136 302.079 18.7088 79.2117
136.1 302.353 18.654 78.9929
136.2 302.627 18.5992 78.7741
136.3 302.9 18.5445 78.5552
136.4 303.174 18.4897 78.3363
136.5 303.448 18.435 78.1175
136.6 303.721 18.3803 77.8986
136.7 303.995 18.3255 77.6797
136.8 304.268 18.2708 77.4608
136.9 304.542 18.2161 77.242
137 304.815 18.1614 77.0231
137.1 305.089 18.1068 76.8042
137.2 305.363 18.0521 76.5854
137.3 305.636 17.9974 76.3665
137.4 305.91 17.9428 76.1477
137.5 306.183 17.8881 75.9288
137.6 306.456 17.8335 75.71
137.7 306.73 17.7789 75.4912
137.8 307.003 17.7243 75.2724
137.9 307.277 17.6697 75.0537
138 307.55 17.6151 74.8349
138.1 307.823 17.5606 74.6162
138.2 308.096 17.506 74.3975
138.3 308.37 17.4515 74.1789
138.4 308.643 17.397 73.9602
138.5 308.916 17.3425 73.7416
138.6 309.189 17.288 73.523
138.7 309.462 17.2336 73.3045
138.8 309.735 17.1791 73.086
138.9 310.008 17.1247 72.8675
139 310.281 17.0703 72.6491
139.1 310.553 17.0159 72.4307
139.2 310.826 16.9616 72.2123
139.3 311.099 16.9072 71.994
139.4 311.371 16.8529 71.7758
139.5 311.644 16.7986 71.5576
139.6 311.916 16.7444 71.3394
139.7 312.189 16.6901 71.1213
139.8 312.461 16.6359 70.9033
139.9 312.733 16.5817 70.6853
140 313.005 16.5275 70.4674
140.1 313.277 16.4734 70.2495
140.2 313.549 16.4192 70.0317
140.3 313.821 16.3651 69.814
140.4 314.093 16.3111 69.5963
140.5 314.364 16.257 69.3787
140.6 314.636 16.203 69.1612
140.7 314.907 16.149 68.9437
140.8 315.179 16.0951 68.7263
140.9 315.45 16.0411 68.509
141 315.721 15.9872 68.2918
141.1 315.992 15.9333 68.0746
141.2 316.263 15.8795 67.8576
141.3 316.534 15.8257 67.6406
141.4 316.804 15.7719 67.4237
141.5 317.075 15.7182 67.2069
141.6 317.345 15.6645 66.9902
141.7 317.616 15.6108 66.7736
141.8 317.886 15.5572 66.5571
141.9 318.156 15.5036 66.3406
142 318.426 15.45 66.1243
142.1 318.695 15.3964 65.9081
142.2 318.965 15.3429 65.692
142.3 319.235 15.2895 65.476
142.4 319.504 15.2361 65.2601
142.5 319.773 15.1827 65.0443
142.6 320.042 15.1293 64.8286
142.7 320.311 15.076 64.613
142.8 320.58 15.0228 64.3976
142.9 320.848 14.9695 64.1823
143 321.117 14.9163 63.9671
143.1 321.385 14.8632 63.752
143.2 321.653 14.8101 63.537
143.3 321.921 14.757 63.3222
143.4 322.188 14.704 63.1075
143.5 322.456 14.6511 62.8929
143.6 322.723 14.5981 62.6785
143.7 322.991 14.5452 62.4642
143.8 323.258 14.4924 62.25
143.9 323.524 14.4396 62.036
144 323.791 14.3869 61.8221
144.1 324.057 14.3342 61.6084
144.2 324.324 14.2815 61.3948
144.3 324.59 14.2289 61.1814
144.4 324.856 14.1764 60.9681
144.5 325.121 14.1239 60.755
144.6 325.387 14.0714 60.542
144.7 325.652 14.019 60.3292
144.8 325.917 13.9667 60.1165
144.9 326.182 13.9144 59.904
145 326.446 13.8621 59.6917
145.1 326.711 13.8099 59.4795
145.2 326.975 13.7578 59.2675
145.3 327.239 13.7057 59.0557
145.4 327.502 13.6537 58.8441
145.5 327.766 13.6017 58.6326
145.6 328.029 13.5498 58.4213
145.7 328.292 13.4979 58.2102
145.8 328.555 13.4461 57.9993
145.9 328.817 13.3944 57.7886
146 329.079 13.3427 57.578
146.1 329.341 13.2911 57.3676
146.2 329.603 13.2395 57.1575
146.3 329.865 13.188 56.9475
146.4 330.126 13.1365 56.7377
146.5 330.387 13.0851 56.5281
146.6 330.647 13.0338 56.3188
146.7 330.908 12.9826 56.1096
146.8 331.168 12.9313 55.9006
146.9 331.428 12.8802 55.6918
147 331.688 12.8291 55.4833
147.1 331.947 12.7781 55.275
147.2 332.206 12.7272 55.0668
147.3 332.465 12.6763 54.8589
147.4 332.723 12.6255 54.6513
147.5 332.981 12.5748 54.4438
147.6 333.239 12.5241 54.2366
147.7 333.497 12.4735 54.0295
147.8 333.754 12.4229 53.8228
147.9 334.011 12.3725 53.6162
148 334.268 12.3221 53.4099
148.1 334.524 12.2717 53.2038
148.2 334.781 12.2215 52.998
148.3 335.036 12.1713 52.7924
148.4 335.292 12.1212 52.587
148.5 335.547 12.0712 52.3819
148.6 335.802 12.0212 52.177
148.7 336.056 11.9713 51.9724
148.8 336.31 11.9215 51.7681
148.9 336.564 11.8717 51.564
149 336.818 11.8221 51.3601
149.1 337.071 11.7725 51.1565
149.2 337.324 11.723 50.9532
149.3 337.576 11.6735 50.7501
149.4 337.828 11.6242 50.5473
149.5 338.08 11.5749 50.3448
149.6 338.332 11.5257 50.1425
149.7 338.583 11.4766 49.9406
149.8 338.834 11.4276 49.7389
149.9 339.084 11.3786 49.5374
150 339.334 11.3297 49.3363
150.1 339.584 11.2809 49.1354
150.2 339.833 11.2322 48.9348
150.3 340.082 11.1836 48.7345
150.4 340.33 11.1351 48.5345
150.5 340.579 11.0866 48.3348
150.6 340.826 11.0383 48.1354
150.7 341.074 10.99 47.9363
150.8 341.321 10.9418 47.7375
150.9 341.567 10.8937 47.5389
151 341.814 10.8456 47.3407
151.1 342.059 10.7977 47.1428
151.2 342.305 10.7499 46.9452
151.3 342.55 10.7021 46.7479
151.4 342.795 10.6544 46.551
151.5 343.039 10.6069 46.3543
151.6 343.283 10.5594 46.158
151.7 343.526 10.512 45.9619
151.8 343.769 10.4647 45.7662
151.9 344.012 10.4175 45.5709
152 344.254 10.3704 45.3758
152.1 344.496 10.3234 45.1811
152.2 344.737 10.2764 44.9867
152.3 344.978 10.2296 44.7927
152.4 345.218 10.1829 44.599
152.5 345.458 10.1362 44.4056
152.6 345.698 10.0897 44.2125
152.7 345.937 10.0432 44.0199
152.8 346.176 9.99689 43.8275
152.9 346.414 9.95064 43.6355
153 346.652 9.90449 43.4439
153.1 346.889 9.85844 43.2526
153.2 347.126 9.81248 43.0616
153.3 347.362 9.76663 42.871
153.4 347.598 9.72088 42.6808
153.5 347.834 9.67524 42.491
153.6 348.069 9.62969 42.3015
153.7 348.303 9.58425 42.1123
153.8 348.538 9.53891 41.9236
153.9 348.771 9.49367 41.7352
154 349.004 9.44854 41.5471
154.1 349.237 9.40351 41.3595
154.2 349.469 9.35859 41.1722
154.3 349.701 9.31377 40.9853
154.4 349.932 9.26906 40.7988
154.5 350.163 9.22446 40.6127
154.6 350.393 9.17997 40.4269
154.7 350.623 9.13558 40.2416
154.8 350.852 9.0913 40.0566
154.9 351.081 9.04713 39.872
155 351.309 9.00307 39.6879
155.1 351.537 8.95912 39.5041
155.2 351.764 8.91528 39.3207
155.3 351.991 8.87155 39.1377
155.4 352.217 8.82793 38.9552
155.5 352.443 8.78442 38.773
155.6 352.668 8.74103 38.5912
155.7 352.892 8.69774 38.4099
155.8 353.117 8.65458 38.2289
155.9 353.34 8.61152 38.0484
156 353.563 8.56858 37.8683
156.1 353.786 8.52576 37.6886
156.2 354.008 8.48305 37.5093
156.3 354.229 8.44045 37.3304
156.4 354.45 8.39797 37.152
156.5 354.67 8.35561 36.974
156.6 354.89 8.31337 36.7964
156.7 355.109 8.27124 36.6193
156.8 355.328 8.22923 36.4426
156.9 355.546 8.18734 36.2663
157 355.764 8.14557 36.0904
157.1 355.981 8.10392 35.915
157.2 356.198 8.06239 35.7401
157.3 356.413 8.02098 35.5655
157.4 356.629 7.97968 35.3915
157.5 356.844 7.93851 35.2178
157.6 357.058 7.89747 35.0446
157.7 357.272 7.85654 34.8719
157.8 357.485 7.81573 34.6996
157.9 357.697 7.77505 34.5278
158 357.909 7.73449 34.3564
158.1 358.12 7.69406 34.1855
158.2 358.331 7.65375 34.015
158.3 358.541 7.61356 33.845
158.4 358.751 7.5735 33.6755
158.5 358.96 7.53356 33.5064
158.6 359.168 7.49375 33.3378
158.7 359.376 7.45407 33.1697
158.8 359.584 7.41451 33.002
158.9 359.79 7.37508 32.8348
159 359.996 7.33577 32.6681
159.1 360.202 7.2966 32.5018
159.2 360.406 7.25755 32.336
159.3 360.611 7.21863 32.1708
159.4 360.814 7.17984 32.0059
159.5 361.017 7.14117 31.8416
159.6 361.22 7.10264 31.6778
159.7 361.421 7.06423 31.5144
159.8 361.623 7.02596 31.3515
159.9 361.823 6.98782 31.1891
160 362.023 6.9498 31.0273
160.1 362.222 6.91192 30.8658
160.2 362.421 6.87417 30.7049
160.3 362.619 6.83655 30.5445
160.4 362.816 6.79906 30.3846
160.5 363.013 6.76171 30.2252
160.6 363.209 6.72448 30.0663
160.7 363.405 6.68739 29.9079
160.8 363.6 6.65044 29.7499
160.9 363.794 6.61361 29.5925
161 363.987 6.57692 29.4356
161.1 364.18 6.54037 29.2792
161.2 364.373 6.50395 29.1233
161.3 364.564 6.46766 28.968
161.4 364.755 6.43151 28.8131
161.5 364.946 6.39549 28.6587
161.6 365.135 6.35961 28.5049
161.7 365.325 6.32386 28.3516
161.8 365.513 6.28825 28.1988
161.9 365.701 6.25278 28.0465
162 365.888 6.21744 27.8947
162.1 366.074 6.18224 27.7435
162.2 366.26 6.14718 27.5927
162.3 366.445 6.11225 27.4425
162.4 366.63 6.07746 27.2929
162.5 366.813 6.04281 27.1437
162.6 366.997 6.0083 26.9951
162.7 367.179 5.97392 26.847
162.8 367.361 5.93968 26.6994
162.9 367.542 5.90558 26.5524
163 367.722 5.87162 26.4059
163.1 367.902 5.8378 26.2599
163.2 368.081 5.80411 26.1145
163.3 368.26 5.77057 25.9696
163.4 368.438 5.73716 25.8252
163.5 368.615 5.7039 25.6814
163.6 368.791 5.67077 25.5381
163.7 368.967 5.63778 25.3954
163.8 369.142 5.60494 25.2531
163.9 369.316 5.57223 25.1115
164 369.49 5.53966 24.9703
164.1 369.663 5.50724 24.8298
164.2 369.835 5.47495 24.6897
164.3 370.007 5.44281 24.5502
164.4 370.178 5.4108 24.4113
164.5 370.348 5.37894 24.2729
164.6 370.518 5.34721 24.135
164.7 370.687 5.31563 23.9977
164.8 370.855 5.28419 23.8609
164.9 371.022 5.25289 23.7247
165 371.189 5.22173 23.5891
165.1 371.355 5.19071 23.454
165.2 371.521 5.15984 23.3194
165.3 371.685 5.1291 23.1854
165.4 371.85 5.09851 23.052
165.5 372.013 5.06806 22.9191
165.6 372.176 5.03775 22.7867
165.7 372.337 5.00758 22.6549
165.8 372.499 4.97755 22.5237
165.9 372.659 4.94767 22.393
166 372.819 4.91793 22.2629
166.1 372.978 4.88833 22.1334
166.2 373.137 4.85887 22.0043
166.3 373.295 4.82955 21.8759
166.4 373.452 4.80037 21.748
166.5 373.608 4.77134 21.6207
166.6 373.764 4.74245 21.4939
166.7 373.919 4.7137 21.3677
166.8 374.073 4.68509 21.2421
166.9 374.226 4.65663 21.117
167 374.379 4.6283 20.9925
167.1 374.531 4.60012 20.8685
167.2 374.683 4.57208 20.7451
167.3 374.834 4.54418 20.6223
167.4 374.984 4.51643 20.5
167.5 375.133 4.48881 20.3783
167.6 375.282 4.46134 20.2571
167.7 375.429 4.434 20.1365
167.8 375.577 4.40681 20.0165
167.9 375.723 4.37977 19.897
168 375.869 4.35286 19.7781
168.1 376.014 4.32609 19.6598
168.2 376.158 4.29947 19.542
168.3 376.302 4.27298 19.4248
168.4 376.445 4.24664 19.3082
168.5 376.587 4.22044 19.1921
168.6 376.729 4.19438 19.0766
168.7 376.87 4.16846 18.9616
168.8 377.01 4.14268 18.8472
168.9 377.15 4.11704 18.7334
169 377.288 4.09154 18.6201
169.1 377.426 4.06618 18.5074
169.2 377.564 4.04096 18.3953
169.3 377.7 4.01588 18.2837
169.4 377.836 3.99094 18.1727
169.5 377.972 3.96614 18.0623
169.6 378.106 3.94148 17.9524
169.7 378.24 3.91696 17.8431
169.8 378.373 3.89258 17.7343
169.9 378.506 3.86834 17.6261
170 378.637 3.84423 17.5185
170.1 378.768 3.82027 17.4114
170.2 378.899 3.79644 17.3049
170.3 379.028 3.77275 17.1989
170.4 379.157 3.7492 17.0935
170.5 379.286 3.72579 16.9887
170.6 379.413 3.70252 16.8844
170.7 379.54 3.67938 16.7807
170.8 379.666 3.65638 16.6775
170.9 379.792 3.63352 16.5749
171 379.916 3.61079 16.4729
171.1 380.04 3.5882 16.3714
171.2 380.164 3.56575 16.2705
171.3 380.286 3.54343 16.1701
171.4 380.408 3.52125 16.0703
171.5 380.53 3.4992 15.971
171.6 380.65 3.47729 15.8723
171.7 380.77 3.45552 15.7742
171.8 380.89 3.43388 15.6765
171.9 381.008 3.41237 15.5795
172 381.126 3.391 15.483
172.1 381.243 3.36976 15.387
172.2 381.36 3.34866 15.2916
172.3 381.476 3.32769 15.1968
172.4 381.591 3.30685 15.1025
172.5 381.705 3.28615 15.0087
172.6 381.819 3.26558 14.9155
172.7 381.932 3.24514 14.8229
172.8 382.044 3.22483 14.7308
172.9 382.156 3.20466 14.6392
173 382.267 3.18462 14.5482
173.1 382.378 3.16471 14.4577
173.2 382.487 3.14492 14.3677
173.3 382.596 3.12527 14.2783
173.4 382.705 3.10575 14.1895
173.5 382.812 3.08636 14.1011
173.6 382.92 3.0671 14.0134
173.7 383.026 3.04797 13.9261
173.8 383.132 3.02897 13.8394
173.9 383.237 3.0101 13.7532
174 383.341 2.99135 13.6676
174.1 383.445 2.97274 13.5825
174.2 383.548 2.95425 13.4979
174.3 383.65 2.93588 13.4139
174.4 383.752 2.91765 13.3303
174.5 383.853 2.89954 13.2474
174.6 383.954 2.88156 13.1649
174.7 384.053 2.8637 13.083
174.8 384.152 2.84597 13.0016
174.9 384.251 2.82837 12.9207
175 384.349 2.81088 12.8403
175.1 384.446 2.79353 12.7605
175.2 384.543 2.7763 12.6812
175.3 384.638 2.75919 12.6024
175.4 384.734 2.7422 12.5241
175.5 384.828 2.72534 12.4463
175.6 384.922 2.7086 12.3691
175.7 385.016 2.69198 12.2923
175.8 385.108 2.67548 12.2161
175.9 385.2 2.65911 12.1404
176 385.292 2.64286 12.0652
176.1 385.383 2.62672 11.9905
176.2 385.473 2.61071 11.9163
176.3 385.563 2.59482 11.8427
176.4 385.651 2.57905 11.7695
176.5 385.74 2.56339 11.6968
176.6 385.827 2.54786 11.6247
176.7 385.915 2.53244 11.553
176.8 386.001 2.51714 11.4818
176.9 386.087 2.50196 11.4112
177 386.172 2.48689 11.341
177.1 386.257 2.47195 11.2713
177.2 386.341 2.45711 11.2022
177.3 386.424 2.4424 11.1335
177.4 386.507 2.4278 11.0653
177.5 386.589 2.41331 10.9976
177.6 386.671 2.39894 10.9304
177.7 386.752 2.38469 10.8636
177.8 386.832 2.37054 10.7974
177.9 386.912 2.35651 10.7316
178 386.991 2.3426 10.6663
178.1 387.07 2.32879 10.6015
178.2 387.148 2.3151 10.5372
178.3 387.225 2.30152 10.4734
178.4 387.302 2.28805 10.41
178.5 387.378 2.2747 10.3471
178.6 387.454 2.26145 10.2847
178.7 387.529 2.24831 10.2228
178.8 387.603 2.23529 10.1613
178.9 387.677 2.22237 10.1003
179 387.751 2.20956 10.0397
179.1 387.823 2.19686 9.97967
179.2 387.896 2.18427 9.92006
179.3 387.967 2.17178 9.86091
179.4 388.038 2.15941 9.80222
179.5 388.109 2.14714 9.74399
179.6 388.179 2.13497 9.68622
179.7 388.248 2.12292 9.6289
179.8 388.317 2.11096 9.57204
179.9 388.385 2.09912 9.51563
180 388.453 2.08737 9.45967
180.1 388.52 2.07573 9.40416
180.2 388.587 2.0642 9.3491
180.3 388.653 2.05277 9.29449
180.4 388.718 2.04144 9.24032
180.5 388.783 2.03022 9.18659
180.6 388.848 2.01909 9.1333
180.7 388.911 2.00807 9.08046
180.8 388.975 1.99715 9.02805
180.9 389.038 1.98634 8.97608
181 389.1 1.97562 8.92454
181.1 389.162 1.965 8.87344
181.2 389.223 1.95448 8.82277
181.3 389.283 1.94407 8.77252
181.4 389.344 1.93375 8.72271
181.5 389.403 1.92353 8.67333
181.6 389.462 1.91341 8.62437
181.7 389.521 1.90338 8.57583
181.8 389.579 1.89346 8.52771
181.9 389.636 1.88363 8.48002
182 389.693 1.8739 8.43274
182.1 389.75 1.86426 8.38589
182.2 389.806 1.85472 8.33944
182.3 389.861 1.84528 8.29342
182.4 389.916 1.83593 8.2478
182.5 389.971 1.82667 8.2026
182.6 390.025 1.81751 8.1578
182.7 390.078 1.80845 8.11341
182.8 390.131 1.79948 8.06943
182.9 390.184 1.7906 8.02586
183 390.235 1.78182 7.98268
183.1 390.287 1.77312 7.93991
183.2 390.338 1.76452 7.89754
183.3 390.388 1.75602 7.85557
183.4 390.438 1.7476 7.814
183.5 390.488 1.73928 7.77282
183.6 390.537 1.73104 7.73203
183.7 390.585 1.7229 7.69164
183.8 390.634 1.71485 7.65164
183.9 390.681 1.70688 7.61202
184 390.728 1.69901 7.5728
184.1 390.775 1.69123 7.53396
184.2 390.821 1.68353 7.49551
184.3 390.867 1.67593 7.45744
184.4 390.912 1.66841 7.41975
184.5 390.957 1.66098 7.38245
184.6 391.001 1.65364 7.34552
184.7 391.045 1.64638 7.30897
184.8 391.088 1.63922 7.2728
184.9 391.131 1.63214 7.237
185 391.173 1.62514 7.20158
185.1 391.215 1.61824 7.16653
185.2 391.257 1.61142 7.13185
185.3 391.298 1.60468 7.09754
185.4 391.338 1.59803 7.0636
185.5 391.379 1.59147 7.03003
185.6 391.418 1.58499 6.99682
185.7 391.457 1.57859 6.96398
185.8 391.496 1.57228 6.9315
185.9 391.535 1.56606 6.89938
186 391.572 1.55991 6.86762
186.1 391.61 1.55385 6.83622
186.2 391.647 1.54788 6.80518
186.3 391.684 1.54199 6.7745
186.4 391.72 1.53618 6.74417
186.5 391.755 1.53045 6.7142
186.6 391.791 1.52481 6.68458
186.7 391.825 1.51925 6.65531
186.8 391.86 1.51377 6.6264
186.9 391.894 1.50837 6.59783
187 391.927 1.50306 6.56961
187.1 391.96 1.49783 6.54174
187.2 391.993 1.49267 6.51422
187.3 392.025 1.4876 6.48705
187.4 392.057 1.48262 6.46021
187.5 392.089 1.47771 6.43373
187.6 392.12 1.47288 6.40758
187.7 392.15 1.46813 6.38178
187.8 392.18 1.46347 6.35632
187.9 392.21 1.45888 6.33119
188 392.239 1.45438 6.30641
188.1 392.268 1.44995 6.28197
188.2 392.297 1.44561 6.25786
188.3 392.325 1.44134 6.23409
188.4 392.352 1.43716 6.21065
188.5 392.379 1.43305 6.18755
188.6 392.406 1.42902 6.16478
188.7 392.433 1.42508 6.14235
188.8 392.459 1.42121 6.12025
188.9 392.484 1.41742 6.09848
189 392.509 1.41372 6.07704
189.1 392.534 1.41009 6.05593
189.2 392.558 1.40654 6.03515
189.3 392.582 1.40307 6.0147
189.4 392.606 1.39968 5.99458
189.5 392.629 1.39637 5.97479
189.6 392.652 1.39314 5.95532
189.7 392.674 1.38999 5.93618
189.8 392.696 1.38691 5.91737
189.9 392.717 1.38392 5.89888
190 392.738 1.38101 5.88072
190.1 392.759 1.37817 5.86289
190.2 392.779 1.37542 5.84538
190.3 392.799 1.37274 5.82819
190.4 392.819 1.37014 5.81133
190.5 392.838 1.36763 5.79479
190.6 392.856 1.36519 5.77858
190.7 392.874 1.36283 5.76269
190.8 392.892 1.36056 5.74712
190.9 392.91 1.35836 5.73188
191 392.927 1.35624 5.71695
191.1 392.943 1.35421 5.70235
191.2 392.96 1.35225 5.68808
191.3 392.975 1.35038 5.67413
191.4 392.991 1.34858 5.66049
191.5 393.006 1.34687 5.64719
191.6 393.021 1.34524 5.6342
191.7 393.035 1.34369 5.62154
191.8 393.049 1.34222 5.6092
191.9 393.062 1.34083 5.59718
192 393.075 1.33953 5.58549
192.1 393.088 1.33831 5.57412
192.2 393.1 1.33717 5.56308
192.3 393.112 1.33611 5.55236
192.4 393.123 1.33514 5.54196
192.5 393.134 1.33425 5.53189
192.6 393.144 1.33344 5.52215
192.7 393.155 1.33272 5.51273
192.8 393.164 1.33209 5.50364
192.9 393.174 1.33154 5.49487
193 393.182 1.33107 5.48644
193.1 393.191 1.33069 5.47833
193.2 393.199 1.33039 5.47055
193.3 393.207 1.33019 5.4631
193.4 393.214 1.33006 5.45598
193.5 393.221 1.33003 5.4492
193.6 393.227 1.33009 5.44274
193.7 393.233 1.33023 5.43662
193.8 393.239 1.33046 5.43084
193.9 393.244 1.33078 5.42539
194 393.249 1.33119 5.42027
194.1 393.253 1.33169 5.4155
194.2 393.257 1.33228 5.41106
194.3 393.26 1.33297 5.40697
194.4 393.263 1.33375 5.40321
194.5 393.266 1.33461 5.3998
194.6 393.268 1.33558 5.39673
194.7 393.269 1.33663 5.39401
194.8 393.271 1.33779 5.39164
194.9 393.271 1.33903 5.38961
195 393.272 1.34038 5.38794
195.1 393.272 1.34182 5.38662
195.2 393.271 1.34335 5.38565
195.3 393.27 1.34499 5.38504
195.4 393.268 1.34673 5.38478
195.5 393.267 1.34856 5.38489
195.6 393.264 1.3505 5.38536
195.7 393.261 1.35254 5.38619
195.8 393.258 1.35468 5.38739
195.9 393.254 1.35693 5.38896
196 393.25 1.35928 5.39089
196.1 393.245 1.36173 5.3932
196.2 393.24 1.36429 5.39589
196.3 393.234 1.36696 5.39895
196.4 393.228 1.36974 5.4024
196.5 393.221 1.37263 5.40623
196.6 393.214 1.37563 5.41044
196.7 393.206 1.37874 5.41504
196.8 393.198 1.38196 5.42004
196.9 393.189 1.3853 5.42543
197 393.18 1.38875 5.43122
197.1 393.17 1.39232 5.43741
197.2 393.16 1.39601 5.444
197.3 393.149 1.39981 5.451
197.4 393.138 1.40374 5.45842
197.5 393.126 1.40779 5.46624
197.6 393.114 1.41196 5.47449
197.7 393.101 1.41626 5.48316
197.8 393.087 1.42068 5.49225
197.9 393.073 1.42523 5.50177
198 393.058 1.42991 5.51173
198.1 393.043 1.43472 5.52212
198.2 393.027 1.43966 5.53296
198.3 393.011 1.44473 5.54424
198.4 392.994 1.44994 5.55598
198.5 392.977 1.45529 5.56817
198.6 392.958 1.46077 5.58082
198.7 392.94 1.4664 5.59393
198.8 392.92 1.47217 5.60751
198.9 392.9 1.47808 5.62157
199 392.88 1.48414 5.63611
199.1 392.859 1.49035 5.65113
199.2 392.837 1.49671 5.66665
199.3 392.814 1.50321 5.68266
199.4 392.791 1.50988 5.69917
199.5 392.767 1.5167 5.71618
199.6 392.743 1.52367 5.73371
199.7 392.717 1.53081 5.75176
199.8 392.692 1.53811 5.77034
199.9 392.665 1.54557 5.78944
200 392.638 1.55321 5.80908
200.1 392.61 1.56101 5.82927
200.2 392.581 1.56898 5.85001
200.3 392.552 1.57713 5.8713
200.4 392.521 1.58546 5.89317
200.5 392.49 1.59396 5.9156
200.6 392.459 1.60265 5.93861
200.7 392.426 1.61152 5.96221
200.8 392.393 1.62058 5.9864
200.9 392.359 1.62983 6.0112
201 392.324 1.63927 6.03661
201.1 392.288 1.64891 6.06263
201.2 392.252 1.65875 6.08928
201.3 392.215 1.66879 6.11657
201.4 392.176 1.67904 6.1445
201.5 392.137 1.6895 6.17308
201.6 392.098 1.70016 6.20233
