|       t |         S |         I |         R |
|    95.5 |   68.2966 |   164.562 |   323.099 |
|    95.6 |   68.2552 |   164.609 |   323.207 |
|    95.7 |   68.2148 |   164.656 |   323.313 |
|    95.8 |   68.1752 |   164.703 |   323.419 |
|    95.9 |   68.1366 |    164.75 |   323.525 |
|      96 |   68.0989 |   164.796 |   323.629 |
|    96.1 |   68.0622 |   164.842 |   323.733 |
|    96.2 |   68.0263 |   164.888 |   323.837 |
|    96.3 |   67.9914 |   164.933 |   323.939 |
|    96.4 |   67.9573 |   164.978 |   324.041 |
|    96.5 |   67.9242 |   165.023 |   324.143 |
|    96.6 |    67.892 |   165.067 |   324.243 |
|    96.7 |   67.8607 |   165.111 |   324.343 |
|    96.8 |   67.8304 |   165.154 |   324.442 |
|    96.9 |   67.8009 |   165.198 |   324.541 |
|      97 |   67.7723 |   165.241 |   324.639 |
|    97.1 |   67.7447 |   165.283 |   324.736 |
|    97.2 |   67.7179 |   165.326 |   324.833 |
|    97.3 |   67.6921 |   165.368 |   324.929 |
|    97.4 |   67.6671 |    165.41 |   325.025 |
|    97.5 |   67.6431 |   165.451 |   325.119 |
|    97.6 |   67.6199 |   165.492 |   325.213 |
|    97.7 |   67.5977 |   165.533 |   325.307 |
|    97.8 |   67.5763 |   165.573 |   325.399 |
|    97.9 |   67.5559 |   165.613 |   325.492 |
|      98 |   67.5363 |   165.653 |   325.583 |
|    98.1 |   67.5177 |   165.693 |   325.674 |
|    98.2 |   67.4999 |   165.732 |   325.764 |
|    98.3 |    67.483 |    165.77 |   325.854 |
|    98.4 |    67.467 |   165.809 |   325.942 |
|    98.5 |    67.452 |   165.847 |   326.031 |
|    98.6 |   67.4378 |   165.885 |   326.118 |
|    98.7 |   67.4245 |   165.923 |   326.205 |
|    98.8 |   67.4121 |    165.96 |   326.291 |
|    98.9 |   67.4005 |   165.997 |   326.377 |
|      99 |   67.3899 |   166.033 |   326.462 |
|    99.1 |   67.3802 |    166.07 |   326.546 |
|    99.2 |   67.3713 |   166.105 |    326.63 |
|    99.3 |   67.3633 |   166.141 |   326.713 |
|    99.4 |   67.3563 |   166.176 |   326.796 |
|    99.5 |   67.3501 |   166.211 |   326.877 |
|    99.6 |   67.3448 |   166.246 |   326.958 |
|    99.7 |   67.3404 |    166.28 |   327.039 |
|    99.8 |   67.3368 |   166.314 |   327.119 |
|    99.9 |   67.3342 |   166.348 |   327.198 |
|     100 |   67.3324 |   166.381 |   327.277 |
-----------------------------------------
|       0 |       300 |       100 |         0 |
|     0.1 |     255.3 |    124.92 |        20 |
|     0.2 |   208.789 |   147.674 |    43.972 |
|     0.3 |   165.095 |   164.269 |   71.2818 |
|     0.4 |   128.362 |   171.961 |   100.529 |
|     0.5 |   100.685 |   170.538 |   129.834 |
|     0.6 |   81.8448 |   162.045 |   157.372 |
|     0.7 |   70.2551 |   149.396 |   181.818 |
|     0.8 |   64.0452 |   135.136 |   202.497 |
|     0.9 |   61.6349 |   120.977 |   219.278 |
|       1 |   61.8632 |   107.864 |   232.378 |
|     1.1 |   63.9223 |   96.2073 |   242.192 |
|     1.2 |   67.2563 |   86.1062 |   249.179 |
|     1.3 |   71.4763 |   77.4946 |   253.792 |
|     1.4 |   76.3037 |    70.233 |   256.449 |
|     1.5 |   81.5322 |   64.1584 |   257.519 |
|     1.6 |   87.0043 |   59.1103 |    257.32 |
|     1.7 |   92.5969 |   54.9422 |   256.122 |
|     1.8 |   98.2107 |   51.5265 |   254.151 |
|     1.9 |   103.765 |   48.7545 |   251.596 |
|       2 |   109.192 |   46.5351 |   248.616 |
|     2.1 |   114.435 |   44.7927 |   245.343 |
|     2.2 |   119.447 |   43.4649 |   241.887 |
|     2.3 |   124.187 |      42.5 |   238.341 |
|     2.4 |    128.62 |   41.8554 |   234.781 |
|     2.5 |   132.717 |   41.4955 |   231.272 |
|     2.6 |   136.455 |     41.39 |   227.869 |
|     2.7 |   139.812 |   41.5131 |   224.617 |
|     2.8 |   142.774 |   41.8416 |   221.554 |
|     2.9 |   145.332 |   42.3546 |   218.711 |
|       3 |   147.478 |   43.0321 |   216.115 |
|     3.1 |   149.212 |   43.8544 |   213.786 |
|     3.2 |   150.538 |    44.802 |    211.74 |
|     3.3 |   151.466 |   45.8544 |   209.986 |
|     3.4 |   152.011 |   46.9906 |   208.532 |
|     3.5 |   152.193 |   48.1883 |   207.378 |
|     3.6 |   152.038 |   49.4246 |   206.522 |
|     3.7 |   151.577 |   50.6761 |   205.957 |
|     3.8 |   150.845 |    51.919 |   205.671 |
|     3.9 |   149.882 |   53.1301 |   205.648 |
|       4 |   148.728 |   54.2875 |   205.868 |
|     4.1 |   147.428 |   55.3709 |   206.309 |
|     4.2 |   146.025 |   56.3625 |   206.944 |
|     4.3 |   144.561 |    57.248 |   207.745 |
|     4.4 |   143.078 |   58.0163 |   208.683 |
|     4.5 |   141.613 |   58.6603 |   209.726 |
|     4.6 |   140.199 |    59.177 |   210.846 |
|     4.7 |   138.864 |   59.5669 |   212.013 |
|     4.8 |   137.633 |   59.8344 |   213.198 |
|     4.9 |   136.523 |   59.9866 |   214.377 |
|       5 |   135.548 |   60.0331 |   215.527 |
|     5.1 |   134.716 |   59.9854 |   216.628 |
|     5.2 |   134.031 |   59.8562 |   217.664 |
|     5.3 |   133.492 |   59.6587 |   218.621 |
|     5.4 |   133.096 |   59.4065 |   219.491 |
|     5.5 |   132.836 |   59.1124 |   220.266 |
|     5.6 |   132.703 |   58.7889 |   220.943 |
|     5.7 |   132.688 |   58.4474 |   221.521 |
|     5.8 |   132.777 |    58.098 |   222.002 |
|     5.9 |    132.96 |   57.7497 |   222.388 |
|       6 |   133.223 |   57.4104 |   222.685 |
|     6.1 |   133.553 |   57.0863 |   222.899 |
|     6.2 |   133.938 |   56.7829 |   223.038 |
|     6.3 |   134.367 |   56.5041 |   223.109 |
|     6.4 |   134.827 |   56.2529 |    223.12 |
|     6.5 |   135.308 |   56.0314 |   223.081 |
|     6.6 |     135.8 |   55.8407 |   222.999 |
|     6.7 |   136.295 |   55.6813 |   222.884 |
|     6.8 |   136.785 |   55.5528 |   222.742 |
|     6.9 |   137.264 |   55.4545 |   222.582 |
|       7 |   137.725 |   55.3849 |    222.41 |
|     7.1 |   138.164 |   55.3425 |   222.233 |
|     7.2 |   138.577 |    55.325 |   222.057 |
|     7.3 |   138.962 |   55.3303 |   221.886 |
|     7.4 |   139.317 |   55.3558 |   221.724 |
|     7.5 |   139.641 |   55.3991 |   221.576 |
|     7.6 |   139.934 |   55.4573 |   221.444 |
|     7.7 |   140.196 |    55.528 |   221.331 |
|     7.8 |   140.428 |   55.6084 |   221.237 |
|     7.9 |   140.631 |   55.6961 |   221.164 |
|       8 |   140.809 |   55.7886 |   221.112 |
|     8.1 |   140.962 |   55.8837 |   221.082 |
|     8.2 |   141.095 |   55.9793 |   221.072 |
|     8.3 |   141.209 |   56.0736 |   221.081 |
|     8.4 |   141.307 |   56.1649 |   221.109 |
|     8.5 |   141.393 |   56.2517 |   221.154 |
|     8.6 |    141.47 |    56.333 |   221.214 |
|     8.7 |   141.539 |   56.4077 |   221.287 |
|     8.8 |   141.604 |   56.4752 |   221.372 |
|     8.9 |   141.668 |   56.5349 |   221.465 |
|       9 |   141.733 |   56.5864 |   221.566 |
|     9.1 |     141.8 |   56.6298 |   221.672 |
|     9.2 |   141.872 |   56.6651 |   221.782 |
|     9.3 |    141.95 |   56.6925 |   221.892 |
|     9.4 |   142.036 |   56.7122 |   222.003 |
|     9.5 |    142.13 |   56.7249 |   222.112 |
|     9.6 |   142.234 |    56.731 |   222.218 |
|     9.7 |   142.348 |    56.731 |    222.32 |
|     9.8 |   142.472 |   56.7258 |   222.417 |
|     9.9 |   142.607 |   56.7159 |   222.508 |
|      10 |   142.752 |    56.702 |   222.592 |
|    10.1 |   142.908 |   56.6848 |   222.669 |
|    10.2 |   143.073 |    56.665 |   222.739 |
|    10.3 |   143.248 |   56.6431 |   222.802 |
|    10.4 |   143.431 |   56.6198 |   222.857 |
|    10.5 |   143.623 |   56.5956 |   222.904 |
|    10.6 |   143.822 |    56.571 |   222.944 |
|    10.7 |   144.028 |   56.5464 |   222.977 |
|    10.8 |    144.24 |   56.5222 |   223.004 |
|    10.9 |   144.458 |   56.4986 |   223.024 |
|      11 |    144.68 |    56.476 |   223.039 |
|    11.1 |   144.906 |   56.4545 |   223.049 |
|    11.2 |   145.136 |   56.4342 |   223.053 |
|    11.3 |   145.369 |   56.4153 |   223.054 |
|    11.4 |   145.603 |   56.3978 |    223.05 |
|    11.5 |    145.84 |   56.3817 |   223.043 |
|    11.6 |   146.078 |   56.3669 |   223.034 |
|    11.7 |   146.317 |   56.3534 |   223.022 |
|    11.8 |   146.557 |   56.3411 |   223.007 |
|    11.9 |   146.797 |   56.3299 |   222.991 |
|      12 |   147.038 |   56.3196 |   222.974 |
|    12.1 |   147.279 |   56.3101 |   222.955 |
|    12.2 |    147.52 |   56.3012 |   222.936 |
|    12.3 |   147.762 |   56.2927 |   222.916 |
|    12.4 |   148.003 |   56.2846 |   222.895 |
|    12.5 |   148.245 |   56.2766 |   222.873 |
|    12.6 |   148.488 |   56.2686 |   222.851 |
|    12.7 |   148.731 |   56.2605 |   222.828 |
|    12.8 |   148.974 |    56.252 |   222.805 |
|    12.9 |   149.218 |   56.2431 |   222.782 |
|      13 |   149.464 |   56.2337 |   222.758 |
|    13.1 |    149.71 |   56.2237 |   222.733 |
|    13.2 |   149.958 |   56.2129 |   222.707 |
|    13.3 |   150.208 |   56.2013 |   222.681 |
|    13.4 |   150.459 |   56.1889 |   222.654 |
|    13.5 |   150.712 |   56.1755 |   222.625 |
|    13.6 |   150.967 |   56.1612 |   222.595 |
|    13.7 |   151.224 |    56.146 |   222.564 |
|    13.8 |   151.484 |   56.1297 |   222.532 |
|    13.9 |   151.746 |   56.1125 |   222.498 |
|      14 |    152.01 |   56.0943 |   222.462 |
|    14.1 |   152.278 |   56.0751 |   222.424 |
|    14.2 |   152.548 |    56.055 |   222.384 |
|    14.3 |   152.821 |   56.0339 |   222.343 |
|    14.4 |   153.097 |    56.012 |   222.299 |
|    14.5 |   153.375 |   55.9891 |   222.253 |
|    14.6 |   153.657 |   55.9655 |   222.205 |
|    14.7 |   153.942 |   55.9411 |   222.154 |
|    14.8 |   154.229 |   55.9159 |   222.102 |
|    14.9 |    154.52 |   55.8899 |   222.046 |
|      15 |   154.813 |   55.8633 |   221.989 |
|    15.1 |    155.11 |    55.836 |   221.929 |
|    15.2 |   155.409 |   55.8081 |   221.866 |
|    15.3 |   155.711 |   55.7796 |   221.802 |
|    15.4 |   156.017 |   55.7505 |   221.734 |
|    15.5 |   156.325 |   55.7209 |   221.665 |
|    15.6 |   156.636 |   55.6907 |   221.593 |
|    15.7 |   156.949 |     55.66 |   221.518 |
|    15.8 |   157.266 |   55.6288 |   221.441 |
|    15.9 |   157.585 |   55.5971 |   221.362 |
|      16 |   157.907 |   55.5649 |   221.281 |
|    16.1 |   158.231 |   55.5322 |   221.197 |
|    16.2 |   158.558 |   55.4991 |   221.111 |
|    16.3 |   158.888 |   55.4654 |   221.022 |
|    16.4 |   159.221 |   55.4313 |   220.932 |
|    16.5 |   159.556 |   55.3967 |   220.839 |
|    16.6 |   159.893 |   55.3616 |   220.744 |
|    16.7 |   160.234 |   55.3259 |   220.646 |
|    16.8 |   160.577 |   55.2898 |   220.547 |
|    16.9 |   160.922 |   55.2531 |   220.445 |
|      17 |    161.27 |   55.2159 |   220.341 |
|    17.1 |   161.621 |   55.1782 |   220.235 |
|    17.2 |   161.974 |   55.1399 |   220.127 |
|    17.3 |    162.33 |    55.101 |   220.016 |
|    17.4 |   162.689 |   55.0615 |   219.904 |
|    17.5 |    163.05 |   55.0215 |   219.789 |
|    17.6 |   163.414 |   54.9809 |   219.672 |
|    17.7 |   163.781 |   54.9396 |   219.553 |
|    17.8 |    164.15 |   54.8978 |   219.431 |
|    17.9 |   164.522 |   54.8553 |   219.308 |
|      18 |   164.897 |   54.8122 |   219.182 |
|    18.1 |   165.274 |   54.7684 |   219.054 |
|    18.2 |   165.655 |    54.724 |   218.923 |
|    18.3 |   166.038 |   54.6789 |    218.79 |
|    18.4 |   166.424 |   54.6332 |   218.655 |
|    18.5 |   166.813 |   54.5868 |   218.518 |
|    18.6 |   167.205 |   54.5398 |   218.378 |
|    18.7 |     167.6 |    54.492 |   218.236 |
|    18.8 |   167.997 |   54.4436 |   218.092 |
|    18.9 |   168.398 |   54.3945 |   217.945 |
|      19 |   168.802 |   54.3448 |   217.796 |
|    19.1 |   169.208 |   54.2943 |   217.645 |
|    19.2 |   169.618 |   54.2432 |   217.491 |
|    19.3 |    170.03 |   54.1914 |   217.334 |
|    19.4 |   170.446 |   54.1388 |   217.176 |
|    19.5 |   170.864 |   54.0856 |   217.014 |
|    19.6 |   171.286 |   54.0318 |    216.85 |
|    19.7 |   171.711 |   53.9772 |   216.684 |
|    19.8 |   172.139 |   53.9219 |   216.515 |
|    19.9 |    172.57 |   53.8659 |   216.344 |
|      20 |   173.004 |   53.8093 |    216.17 |
|    20.1 |   173.441 |   53.7519 |   215.994 |
|    20.2 |   173.881 |   53.6939 |   215.815 |
|    20.3 |   174.325 |   53.6352 |   215.634 |
|    20.4 |   174.771 |   53.5757 |   215.449 |
|    20.5 |   175.221 |   53.5156 |   215.263 |
|    20.6 |   175.674 |   53.4548 |   215.074 |
|    20.7 |    176.13 |   53.3933 |   214.882 |
|    20.8 |   176.589 |    53.331 |   214.688 |
|    20.9 |   177.052 |   53.2681 |   214.491 |
|      21 |   177.517 |   53.2045 |   214.291 |
|    21.1 |   177.986 |   53.1401 |   214.089 |
|    21.2 |   178.458 |   53.0751 |   213.884 |
|    21.3 |   178.934 |   53.0093 |   213.676 |
|    21.4 |   179.412 |   52.9428 |   213.466 |
|    21.5 |   179.894 |   52.8757 |   213.253 |
|    21.6 |    180.38 |   52.8078 |   213.038 |
|    21.7 |   180.868 |   52.7391 |    212.82 |
|    21.8 |    181.36 |   52.6698 |   212.599 |
|    21.9 |   181.855 |   52.5997 |   212.375 |
|      22 |   182.353 |   52.5289 |   212.149 |
|    22.1 |   182.855 |   52.4574 |    211.92 |
|    22.2 |    183.36 |   52.3851 |   211.688 |
|    22.3 |   183.869 |   52.3121 |   211.454 |
|    22.4 |   184.381 |   52.2384 |   211.217 |
|    22.5 |   184.896 |   52.1639 |   210.977 |
|    22.6 |   185.414 |   52.0887 |   210.734 |
|    22.7 |   185.937 |   52.0127 |   210.489 |
|    22.8 |   186.462 |    51.936 |   210.241 |
|    22.9 |   186.991 |   51.8585 |    209.99 |
|      23 |   187.523 |   51.7803 |   209.736 |
|    23.1 |   188.059 |   51.7013 |   209.479 |
|    23.2 |   188.598 |   51.6215 |    209.22 |
|    23.3 |   189.141 |    51.541 |   208.958 |
|    23.4 |   189.687 |   51.4598 |   208.693 |
|    23.5 |   190.237 |   51.3777 |   208.425 |
|    23.6 |    190.79 |   51.2949 |   208.154 |
|    23.7 |   191.347 |   51.2114 |    207.88 |
|    23.8 |   191.907 |    51.127 |   207.604 |
|    23.9 |   192.471 |   51.0419 |   207.325 |
|      24 |   193.039 |    50.956 |   207.042 |
|    24.1 |    193.61 |   50.8693 |   206.757 |
|    24.2 |   194.184 |   50.7819 |   206.469 |
|    24.3 |   194.762 |   50.6937 |   206.178 |
|    24.4 |   195.344 |   50.6046 |   205.884 |
|    24.5 |    195.93 |   50.5148 |   205.588 |
|    24.6 |   196.519 |   50.4242 |   205.288 |
|    24.7 |   197.111 |   50.3329 |   204.985 |
|    24.8 |   197.708 |   50.2407 |   204.679 |
|    24.9 |   198.308 |   50.1477 |   204.371 |
|      25 |   198.911 |    50.054 |   204.059 |
|    25.1 |   199.518 |   49.9594 |   203.745 |
|    25.2 |   200.129 |   49.8641 |   203.427 |
|    25.3 |   200.744 |    49.768 |   203.106 |
|    25.4 |   201.363 |    49.671 |   202.783 |
|    25.5 |   201.985 |   49.5733 |   202.456 |
|    25.6 |    202.61 |   49.4748 |   202.127 |
|    25.7 |    203.24 |   49.3754 |   201.794 |
|    25.8 |   203.873 |   49.2753 |   201.458 |
|    25.9 |    204.51 |   49.1744 |   201.119 |
|      26 |   205.151 |   49.0726 |   200.778 |
|    26.1 |   205.796 |   48.9701 |   200.433 |
|    26.2 |   206.444 |   48.8667 |   200.085 |
|    26.3 |   207.096 |   48.7626 |   199.734 |
|    26.4 |   207.752 |   48.6576 |    199.38 |
|    26.5 |   208.412 |   48.5519 |   199.023 |
|    26.6 |   209.075 |   48.4453 |   198.663 |
|    26.7 |   209.742 |   48.3379 |   198.299 |
|    26.8 |   210.413 |   48.2297 |   197.933 |
|    26.9 |   211.088 |   48.1207 |   197.564 |
|      27 |   211.767 |    48.011 |   197.191 |
|    27.1 |   212.449 |   47.9003 |   196.815 |
|    27.2 |   213.136 |   47.7889 |   196.437 |
|    27.3 |   213.826 |   47.6767 |   196.055 |
|    27.4 |    214.52 |   47.5637 |    195.67 |
|    27.5 |   215.218 |   47.4499 |   195.282 |
|    27.6 |   215.919 |   47.3352 |    194.89 |
|    27.7 |   216.625 |   47.2198 |   194.496 |
|    27.8 |   217.334 |   47.1035 |   194.098 |
|    27.9 |   218.047 |   46.9865 |   193.698 |
|      28 |   218.764 |   46.8686 |   193.294 |
|    28.1 |   219.485 |     46.75 |   192.887 |
|    28.2 |    220.21 |   46.6305 |   192.477 |
|    28.3 |   220.939 |   46.5102 |   192.064 |
|    28.4 |   221.671 |   46.3892 |   191.647 |
|    28.5 |   222.407 |   46.2673 |   191.228 |
|    28.6 |   223.147 |   46.1447 |   190.805 |
|    28.7 |   223.891 |   46.0212 |   190.379 |
|    28.8 |   224.639 |    45.897 |    189.95 |
|    28.9 |   225.391 |   45.7719 |   189.518 |
|      29 |   226.146 |   45.6461 |   189.083 |
|    29.1 |   226.906 |   45.5195 |   188.645 |
|    29.2 |   227.669 |   45.3921 |   188.203 |
|    29.3 |   228.436 |   45.2639 |   187.758 |
|    29.4 |   229.207 |   45.1349 |   187.311 |
|    29.5 |   229.981 |   45.0052 |    186.86 |
|    29.6 |    230.76 |   44.8747 |   186.406 |
|    29.7 |   231.542 |   44.7434 |   185.948 |
|    29.8 |   232.328 |   44.6113 |   185.488 |
|    29.9 |   233.118 |   44.4785 |   185.025 |
|      30 |   233.912 |   44.3449 |   184.558 |
|    30.1 |   234.709 |   44.2106 |   184.088 |
|    30.2 |    235.51 |   44.0755 |   183.616 |
|    30.3 |   236.315 |   43.9396 |    183.14 |
|    30.4 |   237.124 |    43.803 |   182.661 |
|    30.5 |   237.937 |   43.6656 |   182.179 |
|    30.6 |   238.753 |   43.5276 |   181.694 |
|    30.7 |   239.573 |   43.3887 |   181.206 |
|    30.8 |   240.396 |   43.2492 |   180.714 |
|    30.9 |   241.224 |   43.1089 |    180.22 |
|      31 |   242.055 |   42.9679 |   179.723 |
|    31.1 |   242.889 |   42.8261 |   179.222 |
|    31.2 |   243.728 |   42.6837 |   178.719 |
|    31.3 |    244.57 |   42.5406 |   178.212 |
|    31.4 |   245.415 |   42.3967 |   177.703 |
|    31.5 |   246.264 |   42.2522 |   177.191 |
|    31.6 |   247.117 |   42.1069 |   176.675 |
|    31.7 |   247.974 |    41.961 |   176.157 |
|    31.8 |   248.833 |   41.8144 |   175.635 |
|    31.9 |   249.697 |   41.6672 |   175.111 |
|      32 |   250.564 |   41.5192 |   174.584 |
|    32.1 |   251.434 |   41.3707 |   174.054 |
|    32.2 |   252.308 |   41.2214 |   173.521 |
|    32.3 |   253.185 |   41.0715 |   172.985 |
|    32.4 |   254.066 |    40.921 |   172.446 |
|    32.5 |    254.95 |   40.7699 |   171.905 |
|    32.6 |   255.837 |   40.6181 |    171.36 |
|    32.7 |   256.728 |   40.4657 |   170.813 |
|    32.8 |   257.622 |   40.3128 |   170.263 |
|    32.9 |    258.52 |   40.1592 |    169.71 |
|      33 |    259.42 |    40.005 |   169.155 |
|    33.1 |   260.324 |   39.8503 |   168.597 |
|    33.2 |   261.231 |    39.695 |   168.036 |
|    33.3 |   262.141 |   39.5391 |   167.472 |
|    33.4 |   263.055 |   39.3827 |   166.906 |
|    33.5 |   263.971 |   39.2257 |   166.337 |
|    33.6 |    264.89 |   39.0682 |   165.765 |
|    33.7 |   265.813 |   38.9102 |   165.191 |
|    33.8 |   266.738 |   38.7516 |   164.615 |
|    33.9 |   267.667 |   38.5926 |   164.035 |
|      34 |   268.598 |   38.4331 |   163.454 |
|    34.1 |   269.532 |   38.2731 |    162.87 |
|    34.2 |   270.469 |   38.1126 |   162.283 |
|    34.3 |   271.409 |   37.9517 |   161.694 |
|    34.4 |   272.351 |   37.7903 |   161.103 |
|    34.5 |   273.297 |   37.6285 |   160.509 |
|    34.6 |   274.244 |   37.4663 |   159.913 |
|    34.7 |   275.195 |   37.3037 |   159.315 |
|    34.8 |   276.148 |   37.1407 |   158.714 |
|    34.9 |   277.104 |   36.9772 |   158.111 |
|      35 |   278.062 |   36.8135 |   157.506 |
|    35.1 |   279.022 |   36.6493 |   156.899 |
|    35.2 |   279.985 |   36.4849 |    156.29 |
|    35.3 |    280.95 |     36.32 |   155.679 |
|    35.4 |   281.918 |   36.1549 |   155.065 |
|    35.5 |   282.887 |   35.9895 |    154.45 |
|    35.6 |   283.859 |   35.8238 |   153.833 |
|    35.7 |   284.833 |   35.6578 |   153.213 |
|    35.8 |   285.809 |   35.4915 |   152.592 |
|    35.9 |   286.787 |    35.325 |    151.97 |
|      36 |   287.767 |   35.1583 |   151.345 |
|    36.1 |   288.748 |   34.9914 |   150.719 |
|    36.2 |   289.732 |   34.8242 |    150.09 |
|    36.3 |   290.717 |   34.6569 |   149.461 |
|    36.4 |   291.704 |   34.4895 |   148.829 |
|    36.5 |   292.693 |   34.3218 |   148.197 |
|    36.6 |   293.683 |   34.1541 |   147.562 |
|    36.7 |   294.674 |   33.9862 |   146.926 |
|    36.8 |   295.668 |   33.8182 |   146.289 |
|    36.9 |   296.662 |   33.6502 |    145.65 |
|      37 |   297.658 |    33.482 |   145.011 |
|    37.1 |   298.655 |   33.3139 |   144.369 |
|    37.2 |   299.653 |   33.1457 |   143.727 |
|    37.3 |   300.652 |   32.9775 |   143.084 |
|    37.4 |   301.652 |   32.8093 |   142.439 |
|    37.5 |   302.653 |   32.6411 |   141.794 |
|    37.6 |   303.655 |   32.4729 |   141.147 |
|    37.7 |   304.657 |   32.3049 |     140.5 |
|    37.8 |   305.661 |   32.1369 |   139.851 |
|    37.9 |   306.665 |    31.969 |   139.202 |
|      38 |   307.669 |   31.8012 |   138.552 |
|    38.1 |   308.674 |   31.6336 |   137.902 |
|    38.2 |    309.68 |   31.4661 |   137.251 |
|    38.3 |   310.685 |   31.2988 |   136.599 |
|    38.4 |   311.691 |   31.1317 |   135.947 |
|    38.5 |   312.697 |   30.9648 |   135.294 |
|    38.6 |   313.703 |   30.7982 |   134.641 |
|    38.7 |   314.709 |   30.6318 |   133.988 |
|    38.8 |   315.715 |   30.4657 |   133.335 |
|    38.9 |    316.72 |   30.2999 |   132.681 |
|      39 |   317.726 |   30.1344 |   132.027 |
|    39.1 |   318.731 |   29.9693 |   131.374 |
|    39.2 |   319.735 |   29.8045 |    130.72 |
|    39.3 |   320.739 |   29.6401 |   130.067 |
|    39.4 |   321.742 |   29.4761 |   129.413 |
|    39.5 |   322.744 |   29.3125 |    128.76 |
|    39.6 |   323.746 |   29.1494 |   128.107 |
|    39.7 |   324.746 |   28.9868 |   127.455 |
|    39.8 |   325.746 |   28.8246 |   126.803 |
|    39.9 |   326.744 |    28.663 |   126.152 |
|      40 |   327.741 |   28.5019 |   125.501 |
|    40.1 |   328.737 |   28.3413 |   124.851 |
|    40.2 |   329.732 |   28.1814 |   124.202 |
|    40.3 |   330.724 |    28.022 |   123.554 |
|    40.4 |   331.716 |   27.8633 |   122.906 |
|    40.5 |   332.705 |   27.7052 |    122.26 |
|    40.6 |   333.693 |   27.5478 |   121.614 |
|    40.7 |   334.678 |    27.391 |    120.97 |
|    40.8 |   335.662 |    27.235 |   120.327 |
|    40.9 |   336.643 |   27.0798 |   119.686 |
|      41 |   337.622 |   26.9252 |   119.046 |
|    41.1 |   338.599 |   26.7715 |   118.407 |
|    41.2 |   339.574 |   26.6186 |    117.77 |
|    41.3 |   340.546 |   26.4665 |   117.135 |
|    41.4 |   341.515 |   26.3152 |   116.501 |
|    41.5 |   342.481 |   26.1649 |   115.869 |
|    41.6 |   343.445 |   26.0154 |   115.239 |
|    41.7 |   344.405 |   25.8668 |   114.611 |
|    41.8 |   345.363 |   25.7192 |   113.985 |
|    41.9 |   346.317 |   25.5726 |   113.361 |
|      42 |   347.268 |   25.4269 |    112.74 |
|    42.1 |   348.215 |   25.2823 |    112.12 |
|    42.2 |   349.159 |   25.1387 |   111.504 |
|    42.3 |     350.1 |   24.9961 |   110.889 |
|    42.4 |   351.036 |   24.8546 |   110.277 |
|    42.5 |   351.969 |   24.7143 |   109.668 |
|    42.6 |   352.898 |    24.575 |   109.062 |
|    42.7 |   353.823 |   24.4369 |   108.458 |
|    42.8 |   354.744 |      24.3 |   107.858 |
|    42.9 |    355.66 |   24.1643 |    107.26 |
|      43 |   356.572 |   24.0298 |   106.666 |
|    43.1 |   357.479 |   23.8965 |   106.074 |
|    43.2 |   358.382 |   23.7645 |   105.486 |
|    43.3 |    359.28 |   23.6338 |   104.902 |
|    43.4 |   360.173 |   23.5043 |    104.32 |
|    43.5 |   361.062 |   23.3763 |   103.743 |
|    43.6 |   361.945 |   23.2495 |   103.168 |
|    43.7 |   362.823 |   23.1242 |   102.598 |
|    43.8 |   363.696 |   23.0002 |   102.031 |
|    43.9 |   364.563 |   22.8777 |   101.469 |
|      44 |   365.425 |   22.7566 |    100.91 |
|    44.1 |   366.282 |    22.637 |   100.355 |
|    44.2 |   367.132 |   22.5188 |   99.8046 |
|    44.3 |   367.977 |   22.4022 |   99.2583 |
|    44.4 |   368.816 |   22.2871 |   98.7162 |
|    44.5 |   369.649 |   22.1736 |   98.1786 |
|    44.6 |   370.475 |   22.0617 |   97.6455 |
|    44.7 |   371.296 |   21.9513 |    97.117 |
|    44.8 |    372.11 |   21.8426 |   96.5931 |
|    44.9 |   372.917 |   21.7355 |    96.074 |
|      45 |   373.718 |   21.6301 |   95.5598 |
|    45.1 |   374.512 |   21.5263 |   95.0505 |
|    45.2 |     375.3 |   21.4243 |   94.5462 |
|    45.3 |    376.08 |   21.3241 |    94.047 |
|    45.4 |   376.853 |   21.2255 |    93.553 |
|    45.5 |    377.62 |   21.1288 |   93.0644 |
|    45.6 |   378.378 |   21.0339 |   92.5811 |
|    45.7 |    379.13 |   20.9407 |   92.1032 |
|    45.8 |   379.874 |   20.8495 |    91.631 |
|    45.9 |    380.61 |   20.7601 |   91.1643 |
|      46 |   381.339 |   20.6726 |   90.7034 |
|    46.1 |    382.06 |    20.587 |   90.2484 |
|    46.2 |   382.773 |   20.5033 |   89.7992 |
|    46.3 |   383.478 |   20.4217 |    89.356 |
|    46.4 |   384.175 |    20.342 |   88.9189 |
|    46.5 |   384.863 |   20.2643 |    88.488 |
|    46.6 |   385.543 |   20.1886 |   88.0634 |
|    46.7 |   386.215 |    20.115 |   87.6451 |
|    46.8 |   386.878 |   20.0434 |   87.2332 |
|    46.9 |   387.532 |    19.974 |   86.8279 |
|      47 |   388.178 |   19.9067 |   86.4292 |
|    47.1 |   388.814 |   19.8415 |   86.0373 |
|    47.2 |   389.441 |   19.7785 |   85.6521 |
|    47.3 |    390.06 |   19.7177 |   85.2738 |
|    47.4 |   390.668 |   19.6592 |   84.9025 |
|    47.5 |   391.268 |   19.6028 |   84.5383 |
|    47.6 |   391.858 |   19.5488 |   84.1812 |
