A
t S I R
0.3525 187.3 171.3 41.4
0.355 186.5 171.9 41.6
0.3575 185.7 172.2 42.1
0.35999999999999993 184.7 173.0 42.3
0.36249999999999993 184.1 173.3 42.6
0.36500000000000005 183.3 173.5 43.2
0.36750000000000005 182.7 173.9 43.4
0.37000000000000005 182.0 174.5 43.5
0.3725 181.4 174.7 43.9
0.375 180.7 175.1 44.2
0.3775 179.9 175.3 44.8
0.37999999999999995 179.3 175.4 45.3
0.38249999999999995 178.4 175.7 45.9
0.38499999999999995 177.4 176.4 46.2
0.38750000000000007 176.7 176.8 46.5
0.39000000000000007 176.0 176.9 47.1
0.3925 175.2 177.2 47.6
0.395 174.2 177.8 48.0
0.3975 173.4 178.1 48.5
0.39999999999999997 172.5 178.6 48.9
0.40249999999999997 171.9 178.9 49.2
0.40500000000000014 170.9 179.4 49.7
0.40749999999999986 170.4 179.4 50.2
0.41000000000000003 169.7 179.6 50.7
0.4125 169.2 179.9 50.9
0.4149999999999999 168.3 180.1 51.6
0.4175 167.6 180.3 52.1
0.42000000000000004 166.7 180.9 52.4
0.4225 165.9 181.4 52.7
0.42499999999999993 165.4 181.5 53.1
0.4275000000000001 164.4 181.9 53.7
0.43000000000000005 163.6 182.2 54.2
0.4325 162.8 182.4 54.8
0.43499999999999994 162.1 182.8 55.1
0.4375 161.3 183.3 55.4
0.44000000000000006 160.7 183.7 55.6
0.4425 160.2 183.9 55.9
0.445 159.9 183.9 56.2
0.4474999999999999 159.1 184.2 56.7
0.45000000000000007 158.5 184.3 57.2
0.4525 158.0 184.4 57.6
0.45499999999999996 157.4 184.4 58.2
0.4574999999999999 156.9 184.6 58.5
0.4600000000000001 156.2 184.8 59.0
0.4625 155.4 185.3 59.3
0.46499999999999997 154.9 185.6 59.5
0.46750000000000014 154.3 185.5 60.2
0.46999999999999986 153.7 185.6 60.7
0.47250000000000003 153.1 186.2 60.7
0.475 152.5 186.7 60.8
0.4774999999999999 151.7 187.1 61.2
0.4800000000000001 151.2 186.8 62.0
0.48250000000000004 150.8 186.7 62.5
0.485 150.3 186.8 62.9
0.48749999999999993 149.3 187.3 63.4
0.4900000000000001 148.6 187.4 64.0
0.4925 148.0 187.7 64.3
0.495 147.2 188.1 64.7
0.49749999999999994 146.7 188.1 65.2
0.5 146.3 188.1 65.6
0.5024999999999998 146.0 187.8 66.2
0.505 145.7 187.8 66.5
0.5075000000000001 145.1 188.0 66.9
0.5099999999999999 144.6 187.9 67.5
0.5125000000000001 143.9 188.1 68.0
0.5149999999999999 143.4 188.6 68.0
0.5175 142.6 189.0 68.4
0.5199999999999999 142.3 188.8 68.9
0.5225 141.8 189.2 69.0
0.5250000000000001 141.2 189.5 69.3
0.5275 140.6 189.7 69.7
0.5300000000000001 140.2 190.0 69.8
0.5324999999999999 140.0 190.4 69.6
0.535 139.6 190.4 70.0
0.5374999999999999 139.1 190.6 70.3
0.54 138.5 191.1 70.4
0.5425000000000001 137.9 191.2 70.9
0.545 137.5 191.0 71.5
0.5475000000000001 137.1 191.3 71.6
0.5499999999999999 136.3 191.7 72.0
0.5525000000000001 135.8 191.8 72.4
0.5549999999999999 135.0 192.3 72.7
0.5575 134.3 192.6 73.1
0.5600000000000002 133.8 193.0 73.2
0.5625 133.4 193.1 73.5
0.5649999999999998 132.9 193.1 74.0
0.5675 132.4 193.1 74.5
0.5700000000000001 131.8 193.5 74.7
0.5724999999999999 131.4 193.5 75.1
0.5750000000000001 130.6 193.7 75.7
0.5774999999999999 130.2 194.0 75.8
0.58 129.7 194.0 76.3
0.5824999999999999 129.0 194.1 76.9
0.585 128.7 194.2 77.1
0.5875000000000001 128.2 194.4 77.4
0.59 127.8 194.1 78.1
0.5925000000000001 127.7 194.4 77.9
0.5949999999999999 127.4 194.8 77.8
0.5975 127.4 194.6 78.0
0.5999999999999999 126.7 194.9 78.4
0.6025 126.3 194.8 78.9
0.6050000000000001 125.8 194.8 79.4
0.6075 125.2 195.1 79.7
0.6100000000000001 124.7 195.2 80.1
0.6124999999999999 124.3 195.0 80.7
0.6150000000000001 123.8 194.9 81.3
0.6174999999999999 123.1 195.0 81.9
0.62 122.2 195.5 82.3
0.6225000000000002 121.9 195.5 82.6
0.625 121.6 195.4 83.0
0.6274999999999998 121.2 195.6 83.2
0.63 120.5 196.0 83.5
0.6325000000000001 120.2 195.7 84.1
0.6349999999999999 120.0 195.6 84.4
0.6375000000000001 119.7 195.8 84.5
0.6399999999999999 119.2 195.6 85.2
0.6425 118.5 196.0 85.5
0.6449999999999999 118.2 195.9 85.9
0.6475 117.8 195.8 86.4
0.6500000000000001 117.5 195.5 87.0
0.6525 117.3 195.4 87.3
0.6550000000000001 117.0 195.4 87.6
0.6574999999999999 116.2 196.0 87.8
0.66 115.6 196.2 88.2
0.6624999999999999 115.3 196.5 88.2
0.665 115.1 196.2 88.7
0.6675000000000001 115.0 196.0 89.0
0.67 114.5 195.9 89.6
0.6725000000000001 114.3 196.0 89.7
0.6749999999999999 114.1 195.6 90.3
0.6775000000000001 113.7 195.8 90.5
0.6799999999999999 113.4 195.9 90.7
0.6825 112.6 196.5 90.9
0.6850000000000002 112.0 196.7 91.3
0.6875 111.2 196.7 92.1
0.6899999999999998 110.4 197.2 92.4
0.6925 110.1 197.4 92.5
0.6950000000000001 109.7 197.6 92.7
0.6974999999999999 109.3 197.9 92.8
0.7000000000000001 109.1 197.7 93.2
0.7024999999999999 108.7 197.4 93.9
0.705 108.5 197.2 94.3
0.7074999999999999 107.8 197.2 95.0
0.71 107.4 197.3 95.3
0.7125000000000001 106.8 197.4 95.8
0.715 106.6 197.6 95.8
0.7175000000000001 106.1 198.0 95.9
0.7199999999999999 105.7 197.9 96.4
0.7225 105.3 197.8 96.9
0.7249999999999999 104.8 197.9 97.3
0.7275 104.1 198.2 97.7
0.7300000000000001 104.1 197.9 98.0
0.7325 103.4 198.2 98.4
0.7350000000000001 103.3 198.0 98.7
