A
t S I R
0.4 205 117 78
0.40125 205 117 78
0.4025 204 117 79
0.40375 203 118 79
0.405 203 118 79
0.40625 202 119 79
0.4075 201 120 79
0.40875 200 120 80
0.41 200 120 80
0.41125 199 121 80
0.4125 199 122 79
0.41375 199 122 79
0.415 199 122 79
0.41625 199 122 79
0.4175 198 123 79
0.41875 197 123 80
0.42 197 123 80
0.42125 197 122 81
0.4225 196 122 82
0.42375 195 123 82
0.425 194 124 82
0.42625 194 124 82
0.4275 194 124 82
0.42875 194 124 82
0.43 194 123 83
0.43125 194 123 83
0.4325 193 124 83
0.43375 194 123 83
0.435 194 122 84
0.43625 193 123 84
0.4375 193 122 85
0.43875 194 122 84
0.44 194 122 84
0.44125 194 122 84
0.4425 195 122 83
0.44375 195 122 83
0.445 195 121 84
0.44625 194 121 85
0.4475 193 122 85
0.44875 192 123 85
0.45 191 123 86
0.45125 191 123 86
0.4525 191 123 86
0.45375 191 123 86
0.455 190 123 87
0.45625 190 123 87
0.4575 190 123 87
0.45875 189 123 88
0.46 189 123 88
0.46125 188 124 88
0.4625 188 123 89
0.46375 187 123 90
0.465 187 122 91
0.46625 187 121 92
0.4675 187 121 92
0.46875 187 121 92
0.47 186 122 92
0.47125 185 123 92
0.4725 184 123 93
0.47375 184 123 93
0.475 183 124 93
0.47625 183 123 94
0.4775 183 123 94
0.47875 183 123 94
0.48 183 123 94
0.48125 183 122 95
0.4825 183 121 96
0.48375 182 121 97
0.485 182 121 97
0.48625 181 122 97
0.4875 181 122 97
0.48875 181 122 97
0.49 181 122 97
0.49125 181 122 97
0.4925 181 122 97
0.49375 181 122 97
0.495 181 121 98
0.49625 180 121 99
0.4975 180 120 100
0.49875 179 121 100
0.5 178 122 100
0.50125 178 122 100
0.5025 178 121 101
0.50375 178 121 101
0.505 178 121 101
0.50625 178 121 101
0.5075 178 121 101
0.50875 178 121 101
0.51 178 121 101
0.51125 177 122 101
0.5125 177 122 101
0.51375 177 121 102
0.515 177 121 102
0.51625 177 121 102
0.5175 177 121 102
0.51875 178 120 102
0.52 177 120 103
0.52125 176 120 104
0.5225 177 120 103
0.52375 177 120 103
0.525 178 120 102
0.52625 178 120 102
0.5275 178 120 102
0.52875 178 120 102
0.53 178 120 102
0.53125 179 119 102
0.5325 180 118 102
0.53375 179 119 102
0.535 178 120 102
0.53625 177 121 102
0.5375 177 120 103
0.53875 176 120 104
0.54 175 121 104
0.54125 175 120 105
0.5425 175 120 105
0.54375 175 120 105
0.545 174 121 105
0.54625 174 120 106
0.5475 173 121 106
0.54875 173 120 107
0.55 173 120 107
0.55125 173 120 107
0.5525 174 119 107
0.55375 174 118 108
0.555 174 117 109
0.55625 174 116 110
0.5575 173 116 111
0.55875 173 116 111
0.56 172 117 111
0.56125 172 117 111
0.5625 172 116 112
0.56375 172 116 112
0.565 172 116 112
0.56625 172 116 112
0.5675 172 115 113
0.56875 172 115 113
0.57 172 115 113
0.57125 171 116 113
0.5725 171 116 113
0.57375 171 116 113
0.575 171 116 113
0.57625 170 116 114
0.5775 170 116 114
0.57875 170 116 114
0.58 169 117 114
0.58125 168 117 115
0.5825 167 117 116
0.58375 167 117 116
0.585 166 118 116
0.58625 165 119 116
0.5875 165 119 116
0.58875 166 118 116
0.59 166 117 117
0.59125 166 117 117
0.5925 166 117 117
0.59375 166 117 117
0.595 166 116 118
0.59625 166 116 118
0.5975 166 116 118
0.59875 167 116 117
0.6 166 117 117
0.60125 166 116 118
0.6025 166 115 119
0.60375 166 115 119
0.605 166 115 119
0.60625 166 115 119
0.6075 166 114 120
0.60875 166 113 121
0.61 165 113 122
0.61125 165 113 122
0.6125 165 113 122
0.61375 165 113 122
0.615 165 113 122
0.61625 164 114 122
0.6175 164 114 122
0.61875 164 114 122
0.62 164 114 122
0.62125 164 114 122
0.6225 164 114 122
0.62375 164 113 123
0.625 164 112 124
0.62625 164 112 124
0.6275 164 112 124
0.62875 164 112 124
0.63 164 111 125
0.63125 164 111 125
0.6325 163 111 126
0.63375 163 110 127
0.635 162 111 127
0.63625 162 111 127
0.6375 162 111 127
0.63875 162 111 127
0.64 163 111 126
0.64125 163 111 126
0.6425 163 111 126
0.64375 162 111 127
0.645 161 112 127
0.64625 161 112 127
0.6475 161 112 127
0.64875 161 111 128
0.65 160 112 128
0.65125 159 112 129
0.6525 158 113 129
0.65375 157 114 129
0.655 157 114 129
0.65625 157 114 129
0.6575 158 114 128
0.65875 158 114 128
0.66 158 114 128
0.66125 158 114 128
0.6625 158 114 128
0.66375 158 113 129
0.665 158 113 129
0.66625 158 113 129
0.6675 158 113 129
0.66875 158 113 129
0.67 157 113 130
0.67125 157 113 130
0.6725 157 113 130
0.67375 158 113 129
0.675 157 114 129
0.67625 156 115 129
0.6775 155 115 130
0.67875 155 114 131
0.68 155 114 131
0.68125 155 113 132
0.6825 155 112 133
0.68375 155 111 134
0.685 155 111 134
0.68625 154 112 134
0.6875 154 112 134
0.68875 154 111 135
0.69 154 110 136
0.69125 154 110 136
0.6925 153 111 136
0.69375 153 110 137
0.695 154 110 136
0.69625 153 111 136
0.6975 153 111 136
0.69875 152 112 136
0.7 152 112 136
0.70125 152 111 137
0.7025 152 110 138
0.70375 152 109 139
0.705 152 109 139
0.70625 153 108 139
0.7075 153 108 139
0.70875 153 108 139
0.71 153 108 139
0.71125 154 108 138
0.7125 154 108 138
0.71375 154 107 139
0.715 153 107 140
0.71625 153 106 141
0.7175 153 106 141
0.71875 153 106 141
0.72 154 106 140
0.72125 154 106 140
0.7225 155 106 139
0.72375 155 105 140
0.725 155 105 140
0.72625 155 104 141
0.7275 154 105 141
0.72875 154 105 141
0.73 153 106 141
0.73125 153 106 141
0.7325 153 106 141
0.73375 153 105 142
0.735 152 106 142
0.73625 151 106 143
0.7375 151 106 143
0.73875 151 105 144
0.74 150 106 144
0.74125 149 107 144
0.7425 149 107 144
0.74375 148 108 144
0.745 148 107 145
0.74625 148 107 145
0.7475 148 107 145
0.74875 148 107 145
0.75 148 107 145
0.75125 148 106 146
0.7525 148 106 146
0.75375 148 106 146
0.755 148 106 146
0.75625 148 106 146
0.7575 148 106 146
0.75875 148 106 146
0.76 148 105 147
0.76125 148 105 147
0.7625 148 105 147
0.76375 147 106 147
0.765 147 105 148
0.76625 147 105 148
0.7675 146 106 148
0.76875 146 106 148
0.77 146 105 149
0.77125 146 105 149
0.7725 146 105 149
0.77375 145 105 150
0.775 145 105 150
0.77625 144 106 150
0.7775 144 106 150
0.77875 144 106 150
0.78 143 107 150
0.78125 143 107 150
0.7825 143 108 149
0.78375 143 108 149
0.785 142 108 150
0.78625 142 108 150
0.7875 141 109 150
0.78875 141 109 150
0.79 141 109 150
0.79125 141 108 151
0.7925 141 108 151
0.79375 141 107 152
0.795 142 107 151
0.79625 143 107 150
0.7975 143 107 150
0.79875 143 106 151
0.8 143 106 151
0.80125 143 106 151
0.8025 143 106 151
0.80375 143 106 151
0.805 142 107 151
0.80625 142 107 151
0.8075 142 107 151
0.80875 142 107 151
0.81 142 106 152
0.81125 142 105 153
0.8125 143 105 152
0.81375 144 105 151
0.815 145 105 150
0.81625 145 104 151
0.8175 145 104 151
0.81875 145 104 151
0.82 145 103 152
0.82125 145 103 152
0.8225 144 104 152
0.82375 143 105 152
0.825 142 106 152
0.82625 143 105 152
0.8275 143 105 152
0.82875 143 105 152
0.83 142 105 153
0.83125 142 104 154
0.8325 142 104 154
0.83375 142 104 154
0.835 142 104 154
0.83625 142 104 154
0.8375 142 103 155
0.83875 142 103 155
0.84 142 102 156
0.84125 142 102 156
0.8425 142 102 156
0.84375 142 102 156
0.845 142 101 157
0.84625 142 101 157
0.8475 141 102 157
0.84875 141 102 157
0.85 141 101 158
0.85125 141 101 158
0.8525 141 101 158
0.85375 141 101 158
0.855 141 101 158
0.85625 141 101 158
0.8575 141 101 158
0.85875 142 101 157
0.86 143 101 156
0.86125 142 102 156
0.8625 143 101 156
0.86375 144 101 155
0.865 144 101 155
0.86625 143 102 155
0.8675 143 102 155
0.86875 143 102 155
0.87 142 103 155
0.87125 141 103 156
0.8725 141 102 157
0.87375 141 102 157
0.875 140 103 157
0.87625 140 103 157
0.8775 140 103 157
0.87875 140 103 157
0.88 141 103 156
0.88125 141 103 156
0.8825 140 103 157
0.88375 140 103 157
0.885 140 103 157
0.88625 140 103 157
0.8875 140 102 158
0.88875 140 102 158
0.89 140 102 158
0.89125 140 102 158
0.8925 140 101 159
0.89375 140 101 159
0.895 139 102 159
0.89625 140 101 159
0.8975 140 101 159
0.89875 140 100 160
0.9 140 100 160
0.90125 141 99 160
0.9025 142 98 160
0.90375 142 97 161
0.905 142 97 161
0.90625 143 97 160
0.9075 143 97 160
0.90875 144 97 159
0.91 144 97 159
0.91125 144 96 160
0.9125 144 96 160
0.91375 144 96 160
0.915 144 96 160
0.91625 144 96 160
0.9175 144 95 161
0.91875 144 94 162
0.92 145 94 161
0.92125 145 94 161
0.9225 145 93 162
0.92375 145 93 162
0.925 145 93 162
0.92625 144 93 163
0.9275 145 93 162
0.92875 145 93 162
0.93 145 93 162
0.93125 145 93 162
0.9325 145 93 162
0.93375 145 92 163
0.935 144 93 163
0.93625 143 94 163
0.9375 143 94 163
0.93875 142 95 163
0.94 142 95 163
0.94125 142 95 163
0.9425 142 95 163
0.94375 142 95 163
0.945 142 95 163
0.94625 141 96 163
0.9475 140 97 163
0.94875 140 97 163
0.95 139 97 164
0.95125 139 97 164
0.9525 139 97 164
0.95375 139 97 164
0.955 139 96 165
0.95625 139 96 165
0.9575 140 95 165
0.95875 139 96 165
0.96 139 96 165
0.96125 139 96 165
0.9625 139 96 165
0.96375 139 96 165
0.965 139 95 166
0.96625 139 94 167
0.9675 139 94 167
0.96875 139 93 168
0.97 139 93 168
0.97125 139 92 169
0.9725 140 92 168
0.97375 140 92 168
0.975 141 92 167
0.97625 141 92 167
0.9775 141 93 166
0.97875 141 93 166
0.98 141 93 166
0.98125 141 92 167
0.9825 141 91 168
0.98375 141 91 168
0.985 141 91 168
0.98625 141 91 168
0.9875 140 92 168
0.98875 140 91 169
0.99 139 92 169
0.99125 139 92 169
0.9925 139 92 169
0.99375 139 92 169
0.995 139 92 169
0.99625 139 92 169
0.9975 139 92 169
0.99875 138 93 169
1 138 93 169
1.00125 138 94 168
1.0025 139 94 167
1.00375 140 94 166
1.005 141 93 166
1.00625 141 93 166
1.0075 141 93 166
1.00875 141 93 166
1.01 141 92 167
1.01125 141 92 167
1.0125 141 92 167
1.01375 141 91 168
1.015 141 91 168
1.01625 141 91 168
1.0175 141 91 168
1.01875 141 91 168
1.02 140 92 168
1.02125 140 92 168
1.0225 140 92 168
1.02375 140 92 168
1.025 140 91 169
1.02625 140 91 169
1.0275 140 91 169
1.02875 140 90 170
1.03 140 90 170
1.03125 140 90 170
1.0325 140 90 170
1.03375 140 90 170
1.035 140 89 171
1.03625 141 89 170
1.0375 141 89 170
1.03875 141 89 170
1.04 141 89 170
1.04125 141 89 170
1.0425 142 89 169
1.04375 141 90 169
1.045 140 91 169
1.04625 140 91 169
1.0475 140 91 169
1.04875 140 90 170
1.05 140 89 171
1.05125 140 88 172
1.0525 140 88 172
1.05375 140 88 172
1.055 140 87 173
1.05625 140 87 173
1.0575 140 87 173
1.05875 140 87 173
1.06 141 86 173
1.06125 141 86 173
1.0625 141 87 172
1.06375 140 88 172
1.065 140 88 172
1.06625 140 88 172
1.0675 139 89 172
1.06875 139 89 172
1.07 139 89 172
1.07125 139 89 172
1.0725 139 89 172
1.07375 139 89 172
1.075 139 89 172
1.07625 139 89 172
1.0775 138 90 172
1.07875 138 90 172
1.08 138 90 172
1.08125 138 90 172
1.0825 138 90 172
1.08375 137 91 172
1.085 137 91 172
1.08625 136 92 172
1.0875 136 92 172
1.08875 136 92 172
1.09 135 93 172
1.09125 135 93 172
1.0925 135 93 172
1.09375 135 93 172
1.095 136 93 171
1.09625 136 93 171
1.0975 137 93 170
1.09875 137 93 170
1.1 137 93 170
1.10125 138 93 169
1.1025 138 93 169
1.10375 138 93 169
1.105 139 93 168
1.10625 139 92 169
1.1075 139 92 169
1.10875 139 92 169
1.11 139 92 169
1.11125 139 92 169
1.1125 138 93 169
1.11375 138 93 169
1.115 138 93 169
1.11625 138 92 170
1.1175 138 92 170
1.11875 138 92 170
1.12 138 91 171
1.12125 138 91 171
1.1225 138 91 171
1.12375 138 91 171
1.125 138 91 171
1.12625 138 91 171
1.1275 138 91 171
1.12875 138 91 171
1.13 138 91 171
1.13125 138 90 172
1.1325 138 90 172
1.13375 138 90 172
1.135 138 89 173
1.13625 138 90 172
1.1375 138 90 172
1.13875 139 90 171
1.14 139 90 171
1.14125 139 89 172
1.1425 138 90 172
1.14375 138 89 173
1.145 138 89 173
1.14625 138 89 173
1.1475 138 88 174
1.14875 138 88 174
1.15 138 87 175
1.15125 138 86 176
1.1525 137 87 176
1.15375 137 87 176
1.155 137 87 176
1.15625 137 86 177
1.1575 136 86 178
1.15875 136 85 179
1.16 135 86 179
1.16125 135 86 179
1.1625 135 85 180
1.16375 135 85 180
1.165 135 84 181
1.16625 135 84 181
1.1675 135 83 182
1.16875 135 83 182
1.17 135 83 182
1.17125 135 82 183
1.1725 134 83 183
1.17375 134 83 183
1.175 134 83 183
1.17625 134 82 184
1.1775 134 82 184
1.17875 134 82 184
1.18 135 81 184
1.18125 135 81 184
1.1825 135 81 184
1.18375 135 81 184
1.185 135 81 184
1.18625 135 80 185
1.1875 136 80 184
1.18875 136 80 184
1.19 136 80 184
1.19125 136 79 185
1.1925 136 78 186
1.19375 137 78 185
1.195 138 78 184
1.19625 138 77 185
1.1975 137 78 185
1.19875 137 77 186
1.2 137 77 186
1.20125 137 77 186
1.2025 137 77 186
1.20375 137 77 186
1.205 138 77 185
1.20625 138 77 185
1.2075 138 77 185
1.20875 138 77 185
1.21 137 78 185
1.21125 138 78 184
1.2125 138 78 184
1.21375 138 77 185
1.215 138 77 185
1.21625 138 77 185
1.2175 138 77 185
1.21875 138 77 185
1.22 138 76 186
1.22125 138 76 186
1.2225 138 76 186
1.22375 138 75 187
1.225 138 75 187
1.22625 138 75 187
1.2275 138 75 187
1.22875 138 75 187
1.23 138 75 187
1.23125 138 74 188
1.2325 137 75 188
1.23375 137 75 188
1.235 137 74 189
1.23625 137 74 189
1.2375 137 73 190
1.23875 137 73 190
1.24 137 73 190
1.24125 137 72 191
1.2425 136 73 191
1.24375 136 73 191
1.245 137 72 191
1.24625 137 72 191
1.2475 137 72 191
1.24875 137 72 191
1.25 137 72 191
------------------------------
C
t S I R
0 300 100 0
0.000833333 300 99 1
0.00166667 300 98 2
0.0025 300 98 2
0.00333333 300 98 2
0.00416667 300 98 2
0.005 300 98 2
0.00583333 300 98 2
0.00666667 300 97 3
0.0075 300 97 3
0.00833333 300 96 4
0.00916667 299 97 4
0.01 299 97 4
0.0108333 299 97 4
0.0116667 299 97 4
0.0125 298 98 4
0.0133333 298 98 4
0.0141667 297 98 5
0.015 297 98 5
0.0158333 297 98 5
0.0166667 297 98 5
0.0175 297 97 6
0.0183333 297 97 6
0.0191667 297 97 6
0.02 296 98 6
0.0208333 296 98 6
0.0216667 295 99 6
0.0225 295 98 7
0.0233333 295 98 7
0.0241667 295 98 7
0.025 295 98 7
0.0258333 295 98 7
0.0266667 295 98 7
0.0275 295 98 7
0.0283333 295 98 7
0.0291667 295 98 7
0.03 295 98 7
0.0308333 294 98 8
0.0316667 294 98 8
0.0325 294 98 8
0.0333333 294 98 8
0.0341667 294 98 8
0.035 294 98 8
0.0358333 294 97 9
0.0366667 294 97 9
0.0375 294 97 9
0.0383333 294 96 10
0.0391667 294 95 11
0.04 294 95 11
0.0408333 294 95 11
0.0416667 294 95 11
0.0425 294 95 11
0.0433333 294 95 11
0.0441667 294 95 11
0.045 294 94 12
0.0458333 293 95 12
0.0466667 293 95 12
0.0475 293 95 12
0.0483333 293 94 13
0.0491667 292 95 13
0.05 292 95 13
0.0508333 292 95 13
0.0516667 292 95 13
0.0525 292 94 14
0.0533333 291 95 14
0.0541667 290 96 14
0.055 290 96 14
0.0558333 290 95 15
0.0566667 290 95 15
0.0575 290 95 15
0.0583333 289 96 15
0.0591667 289 96 15
0.06 289 96 15
0.0608333 289 96 15
0.0616667 289 96 15
0.0625 289 96 15
0.0633333 289 95 16
0.0641667 289 94 17
0.065 289 94 17
0.0658333 289 94 17
0.0666667 289 93 18
0.0675 289 92 19
0.0683333 289 91 20
0.0691667 289 91 20
0.07 288 92 20
0.0708333 288 92 20
0.0716667 288 91 21
0.0725 288 91 21
0.0733333 288 91 21
0.0741667 288 91 21
0.075 288 90 22
0.0758333 288 89 23
0.0766667 288 89 23
0.0775 288 89 23
0.0783333 288 88 24
0.0791667 288 88 24
0.08 287 89 24
0.0808333 287 89 24
0.0816667 287 89 24
0.0825 287 88 25
0.0833333 286 89 25
0.0841667 286 89 25
0.085 286 89 25
0.0858333 286 89 25
0.0866667 286 89 25
0.0875 286 88 26
0.0883333 286 88 26
0.0891667 286 88 26
0.09 286 87 27
0.0908333 285 87 28
0.0916667 285 87 28
0.0925 285 87 28
0.0933333 284 88 28
0.0941667 284 88 28
0.095 284 88 28
0.0958333 283 89 28
0.0966667 283 88 29
0.0975 283 88 29
0.0983333 282 88 30
0.0991667 282 88 30
0.1 281 89 30
0.100833 280 90 30
0.101667 279 91 30
0.1025 278 92 30
0.103333 277 93 30
0.104167 276 94 30
0.105 276 94 30
0.105833 276 94 30
0.106667 275 95 30
0.1075 275 95 30
0.108333 275 95 30
0.109167 275 95 30
0.11 275 95 30
0.110833 275 95 30
0.111667 275 95 30
0.1125 275 94 31
0.113333 275 94 31
0.114167 275 93 32
0.115 275 93 32
0.115833 275 93 32
0.116667 275 93 32
0.1175 275 93 32
0.118333 275 93 32
0.119167 275 93 32
0.12 275 93 32
0.120833 275 92 33
0.121667 275 92 33
0.1225 275 92 33
0.123333 274 93 33
0.124167 273 94 33
0.125 273 93 34
0.125833 272 94 34
0.126667 272 94 34
0.1275 272 94 34
0.128333 272 94 34
0.129167 272 94 34
0.13 272 94 34
0.130833 272 93 35
0.131667 271 93 36
0.1325 270 94 36
0.133333 270 94 36
0.134167 270 93 37
0.135 269 94 37
0.135833 269 94 37
0.136667 269 94 37
0.1375 268 95 37
0.138333 267 96 37
0.139167 267 96 37
0.14 266 97 37
0.140833 266 97 37
0.141667 266 97 37
0.1425 265 98 37
0.143333 264 99 37
0.144167 263 100 37
0.145 262 101 37
0.145833 261 102 37
0.146667 260 103 37
0.1475 259 104 37
0.148333 259 104 37
0.149167 259 104 37
0.15 259 103 38
0.150833 258 104 38
0.151667 257 104 39
0.1525 257 104 39
0.153333 257 104 39
0.154167 257 104 39
0.155 256 105 39
0.155833 256 105 39
0.156667 256 104 40
0.1575 256 104 40
0.158333 256 104 40
0.159167 256 103 41
0.16 255 104 41
0.160833 255 103 42
0.161667 255 102 43
0.1625 255 101 44
0.163333 254 102 44
0.164167 254 101 45
0.165 253 102 45
0.165833 253 101 46
0.166667 253 101 46
0.1675 252 102 46
0.168333 252 102 46
0.169167 252 101 47
0.17 252 100 48
0.170833 252 99 49
0.171667 252 99 49
0.1725 252 99 49
0.173333 252 99 49
0.174167 253 99 48
0.175 252 100 48
0.175833 252 100 48
0.176667 252 99 49
0.1775 252 99 49
0.178333 252 99 49
0.179167 252 99 49
0.18 252 99 49
0.180833 252 99 49
0.181667 252 99 49
0.1825 252 99 49
0.183333 252 99 49
0.184167 251 99 50
0.185 250 100 50
0.185833 250 100 50
0.186667 249 101 50
0.1875 249 101 50
0.188333 249 101 50
0.189167 249 101 50
0.19 249 100 51
0.190833 249 100 51
0.191667 249 100 51
0.1925 249 100 51
0.193333 248 101 51
0.194167 248 101 51
0.195 247 102 51
0.195833 247 102 51
0.196667 247 101 52
0.1975 247 101 52
0.198333 247 101 52
0.199167 246 101 53
0.2 246 101 53
0.200833 246 100 54
0.201667 245 101 54
0.2025 245 101 54
0.203333 246 100 54
0.204167 245 101 54
0.205 244 101 55
0.205833 244 100 56
0.206667 244 100 56
0.2075 244 100 56
0.208333 244 100 56
0.209167 244 100 56
0.21 244 100 56
0.210833 245 100 55
0.211667 245 100 55
0.2125 245 100 55
0.213333 245 99 56
0.214167 245 99 56
0.215 245 99 56
0.215833 244 99 57
0.216667 244 99 57
0.2175 244 99 57
0.218333 244 99 57
0.219167 244 99 57
0.22 244 99 57
0.220833 245 99 56
0.221667 245 99 56
0.2225 245 99 56
0.223333 245 98 57
0.224167 245 98 57
0.225 245 97 58
0.225833 245 96 59
0.226667 244 96 60
0.2275 243 97 60
0.228333 243 96 61
0.229167 243 96 61
0.23 243 96 61
0.230833 243 96 61
0.231667 242 97 61
0.2325 242 96 62
0.233333 242 95 63
0.234167 242 95 63
0.235 242 95 63
0.235833 242 95 63
0.236667 242 94 64
0.2375 241 95 64
0.238333 241 95 64
0.239167 241 95 64
0.24 241 95 64
0.240833 241 95 64
0.241667 241 94 65
0.2425 240 95 65
0.243333 241 95 64
0.244167 241 94 65
0.245 241 94 65
0.245833 241 94 65
0.246667 240 95 65
0.2475 240 94 66
0.248333 240 94 66
0.249167 240 94 66
0.25 240 93 67
0.250833 240 93 67
0.251667 239 94 67
0.2525 238 95 67
0.253333 238 95 67
0.254167 238 94 68
0.255 238 94 68
0.255833 237 95 68
0.256667 237 95 68
0.2575 237 95 68
0.258333 237 95 68
0.259167 237 95 68
0.26 236 96 68
0.260833 235 97 68
0.261667 234 98 68
0.2625 233 99 68
0.263333 233 99 68
0.264167 232 99 69
0.265 231 100 69
0.265833 231 100 69
0.266667 231 100 69
0.2675 231 100 69
0.268333 231 99 70
0.269167 231 99 70
0.27 230 100 70
0.270833 229 101 70
0.271667 229 101 70
0.2725 228 101 71
0.273333 228 100 72
0.274167 228 100 72
0.275 228 100 72
0.275833 228 100 72
0.276667 229 100 71
0.2775 228 101 71
0.278333 227 102 71
0.279167 227 102 71
0.28 227 102 71
0.280833 227 102 71
0.281667 227 101 72
0.2825 227 101 72
0.283333 227 100 73
0.284167 227 100 73
0.285 227 100 73
0.285833 227 99 74
0.286667 227 98 75
0.2875 227 98 75
0.288333 227 98 75
0.289167 226 99 75
0.29 226 98 76
0.290833 226 98 76
0.291667 226 98 76
0.2925 225 99 76
0.293333 225 99 76
0.294167 225 98 77
0.295 224 99 77
0.295833 224 99 77
0.296667 224 99 77
0.2975 224 98 78
0.298333 223 99 78
0.299167 223 99 78
0.3 223 98 79
0.300833 223 98 79
0.301667 223 98 79
0.3025 223 98 79
0.303333 222 99 79
0.304167 222 98 80
0.305 222 98 80
0.305833 222 98 80
0.306667 222 98 80
0.3075 221 99 80
0.308333 221 98 81
0.309167 220 99 81
0.31 220 99 81
0.310833 220 98 82
0.311667 220 98 82
0.3125 221 98 81
0.313333 221 98 81
0.314167 222 98 80
0.315 222 98 80
0.315833 222 98 80
0.316667 222 98 80
0.3175 222 98 80
0.318333 222 97 81
0.319167 222 96 82
0.32 222 96 82
0.320833 222 96 82
0.321667 222 96 82
0.3225 222 95 83
0.323333 221 96 83
0.324167 221 95 84
0.325 221 95 84
0.325833 221 95 84
0.326667 221 95 84
0.3275 220 96 84
0.328333 220 96 84
0.329167 220 96 84
0.33 220 96 84
0.330833 220 96 84
0.331667 220 96 84
0.3325 220 96 84
0.333333 220 96 84
0.334167 220 96 84
0.335 220 96 84
0.335833 220 96 84
0.336667 219 96 85
0.3375 219 96 85
0.338333 219 96 85
0.339167 219 96 85
0.34 219 95 86
0.340833 219 95 86
0.341667 219 94 87
0.3425 219 94 87
0.343333 219 94 87
0.344167 219 94 87
0.345 219 93 88
0.345833 218 93 89
0.346667 218 93 89
0.3475 218 93 89
0.348333 218 92 90
0.349167 218 91 91
0.35 218 91 91
0.350833 217 92 91
0.351667 216 93 91
0.3525 216 93 91
0.353333 216 93 91
0.354167 216 93 91
0.355 216 93 91
0.355833 216 93 91
0.356667 216 93 91
0.3575 216 92 92
0.358333 216 92 92
0.359167 216 92 92
0.36 216 92 92
0.360833 217 91 92
0.361667 217 91 92
0.3625 217 90 93
0.363333 217 90 93
0.364167 217 90 93
0.365 217 89 94
0.365833 217 88 95
0.366667 217 87 96
0.3675 217 87 96
0.368333 217 87 96
0.369167 217 87 96
0.37 217 87 96
0.370833 217 87 96
0.371667 216 88 96
0.3725 216 88 96
0.373333 216 88 96
0.374167 216 88 96
0.375 216 88 96
0.375833 216 88 96
0.376667 216 88 96
0.3775 216 88 96
0.378333 216 87 97
0.379167 215 88 97
0.38 214 89 97
0.380833 214 89 97
0.381667 214 89 97
0.3825 213 90 97
0.383333 213 89 98
0.384167 213 89 98
0.385 213 89 98
0.385833 212 89 99
0.386667 211 90 99
0.3875 211 89 100
0.388333 210 90 100
0.389167 210 90 100
0.39 209 90 101
0.390833 210 90 100
0.391667 210 90 100
0.3925 210 89 101
0.393333 210 88 102
0.394167 210 88 102
0.395 210 88 102
0.395833 210 88 102
0.396667 210 88 102
0.3975 211 88 101
0.398333 211 88 101
0.399167 211 87 102
0.4 211 87 102
0.400833 211 87 102
0.401667 211 87 102
0.4025 211 87 102
0.403333 211 87 102
0.404167 211 86 103
0.405 211 86 103
0.405833 212 86 102
0.406667 212 86 102
0.4075 212 85 103
0.408333 212 84 104
0.409167 212 84 104
0.41 212 84 104
0.410833 212 83 105
0.411667 212 82 106
0.4125 212 82 106
0.413333 212 82 106
0.414167 212 82 106
0.415 212 81 107
0.415833 212 81 107
0.416667 212 81 107
0.4175 212 81 107
0.418333 212 81 107
0.419167 212 80 108
0.42 212 80 108
0.420833 212 80 108
0.421667 212 80 108
0.4225 212 80 108
0.423333 212 80 108
0.424167 212 80 108
0.425 212 80 108
0.425833 212 80 108
0.426667 212 80 108
0.4275 212 79 109
0.428333 212 78 110
0.429167 212 78 110
0.43 212 78 110
0.430833 212 78 110
0.431667 212 78 110
0.4325 212 78 110
0.433333 211 79 110
0.434167 211 79 110
0.435 211 79 110
0.435833 211 79 110
0.436667 211 78 111
0.4375 211 78 111
0.438333 211 78 111
0.439167 211 78 111
0.44 211 78 111
0.440833 211 78 111
0.441667 211 78 111
0.4425 211 78 111
0.443333 211 78 111
0.444167 211 78 111
0.445 211 77 112
0.445833 210 78 112
0.446667 210 78 112
0.4475 210 78 112
0.448333 210 78 112
0.449167 209 79 112
0.45 208 80 112
0.450833 208 79 113
0.451667 208 79 113
0.4525 208 79 113
0.453333 207 79 114
0.454167 207 79 114
0.455 207 79 114
0.455833 207 79 114
0.456667 207 79 114
0.4575 206 79 115
0.458333 206 79 115
0.459167 206 79 115
0.46 206 79 115
0.460833 206 79 115
0.461667 206 79 115
0.4625 205 80 115
0.463333 205 80 115
0.464167 205 80 115
0.465 205 80 115
0.465833 205 80 115
0.466667 205 80 115
0.4675 204 80 116
0.468333 204 80 116
0.469167 204 80 116
0.47 204 79 117
0.470833 205 79 116
0.471667 205 79 116
0.4725 205 79 116
0.473333 205 79 116
0.474167 205 79 116
0.475 205 79 116
0.475833 205 79 116
0.476667 205 78 117
0.4775 205 78 117
0.478333 205 77 118
0.479167 204 77 119
0.48 204 77 119
0.480833 204 76 120
0.481667 204 76 120
0.4825 204 76 120
0.483333 204 76 120
0.484167 204 76 120
0.485 204 76 120
0.485833 204 76 120
0.486667 203 76 121
0.4875 203 75 122
0.488333 203 75 122
0.489167 203 75 122
0.49 203 75 122
0.490833 203 74 123
0.491667 203 74 123
0.4925 203 74 123
0.493333 203 73 124
0.494167 203 73 124
0.495 203 72 125
0.495833 203 72 125
0.496667 203 71 126
0.4975 202 72 126
0.498333 202 72 126
0.499167 202 72 126
0.5 202 72 126
0.500833 201 72 127
0.501667 201 72 127
0.5025 201 71 128
0.503333 201 71 128
0.504167 201 71 128
0.505 201 71 128
